text,rating,cleaned_review
"If you are trying to pick between somewhere else and here, try the somewhere else first. Not bad for what's around, which is not saying much. I work very close to here and have given them a ton of chances to impress and they always find a way to disappoint. Whether its extremely slow service, or screwing up orders, to watered down liquor, it's ALWAYS something. At least when it was the old owners, the meals didn't take 45 minutes to get, on a slow day. Sure, the old owners had their favorite bar patrons that they took care of first before you, but at least you would get your meal and drinks in a reasonable manner. Three times, when the food order was incorrect, the best I got was a ""Sorry"" as they walked away from the table. If you want proof, please visit. Otherwise, heed my review, there ARE WAY BETTER out there. McDonald's is better than here, if only they served alcohol.",2,trying pick somewhere else try somewhere else first bad around saying much work close given ton chances impress always find way disappoint whether extremely slow service screwing orders watered liquor always something least old owners meals take minutes get slow day sure old owners favorite bar patrons took care first least would get meal drinks reasonable manner three times food order incorrect best got sorry walked away table want proof please visit otherwise heed review way better mcdonald better served alcohol
"Wayyyyy tooooo expensive. $$$$ Trop trop cher.
350$/2 and you have to share half the plates!!!
À 350$ pour 2 personnes, on ne devrait pas nous imposer de partager 2 entrées sur 3 et... le dessert!
Surtout quand ce n'est nulle part mentionné sur la carte. La nourriture est excellente, le service attentionnė mais pas assez pour justifier 3 plats sur 6 à 2 fourchettes dans la même assiette.",2,wayyyyy tooooo expensive trop trop cher share half plates à pour personnes ne devrait pas nous imposer de partager entrées sur et le dessert surtout quand ce nulle part mentionné sur la carte la nourriture est excellente le service attentionnė mais pas assez pour justifier plats sur à fourchettes dans la même assiette
"I want to like this place. It is close to home and affordable. However, horrible service and horrible food make for a horrible experience. 

Waited twenty minutes for a coffee refill before giving up and accepted it wasn't coming. Food was cold. Couldn't even get a water refill. 

Hopefully service improves. I really do want to see this place improve.",2,want like place close home affordable however horrible service horrible food make horrible experience waited twenty minutes coffee refill giving accepted coming food cold could even get water refill hopefully service improves really want see place improve
"May 2010 - Stopped in for lunch, ordered the quesadilla. It was served cold and soggy, almost like it was dropped in water or something. Totally disgusting. Asked for it to be returned and then ordered Beef Dip, again cold and the beef was loaded with fat chunks! By then I had given up and left only to be charged for both dishes! Will NEVER return.",1,may stopped lunch ordered quesadilla served cold soggy almost like dropped water something totally disgusting asked returned ordered beef dip cold beef loaded fat chunks given left charged dishes never return
What happened to Humpty's?  It used to be a great inexpensive stop for Sunday brunch.  Today the coffee was terrible and the eggs Benedict was bland with a tablespoon of Bernaise sauce.  $3.00 for a cup of Coffee?,2,happened humpty used great inexpensive stop sunday brunch today coffee terrible eggs benedict bland tablespoon bernaise sauce cup coffee
"New owner is afraid of people. I was going to ask her a question and she looked like she was going to cry!
The food not very good and only one waitress is any good. The rest keep coming to the table and asking questions about what we ordered. I thought that was why the wrote it down in the first place.
The other day when we were in there, it was not all that busy so the owner sent one of the waitresses home. Ten minutes later they got slammed. The owner does not seem to know how to help.
Never send staff home when you have stuff they can clean. Salt and pepper  shakers to fill!
I have been in hundreds of resturants across Canada and the United states
 This one is below average.",1,new owner afraid people going ask question looked like going cry food good one waitress good rest keep coming table asking questions ordered thought wrote first place day busy owner sent one waitresses home ten minutes later got slammed owner seem know help never send staff home stuff clean salt pepper shakers fill hundreds resturants across canada united states one average
TERRIBLE SERVICE AND YOUR FOOD TASTES LIKE A HOME DEPOT. I'm sorry but I will never be returning under any circumstances. Plus it's way too expensive for the way it looks AND tastes,1,terrible service food tastes like home depot sorry never returning circumstances plus way expensive way looks tastes
"I get it, people get annoyed when someone says "" I'm from NY so I know good wings, pizza, subs, italian food, bagels etc"" and why doesn't Charlotte have these things? 

but generally I dismiss that because I have found all good versions of the above at some location. Nothing is ever the same as where you grow up- whether you're from NY or from Albuquerque (or insert random hometown)

But that being said Substation II really reminded me of everything a meatball sub should NOT be...

My remembrance of a meatball sub:

Served on a toasted hot garlicky Italian sub roll topped with oooey gooey mozzarella, three large homemade meatballs, and sauce that would put your Italian grandmother to shame.

What I got - Salty McSalterson's sauce and 10 mini meatballs that easily came from the frozen foods section. If that was what I wanted I would head over to HT and pick some up myself. Sadly this sub had little cheese to offer but luckily the bread was at least fresh. Do yourself a favor and for 50 cents extra head to subway and get their foot-long because essentially they are on the same caliber ...actually if I am honest, subways rivaled theirs. 

They also have ""scrap"" sandwich on their menu ...I am not sure how this is suppose to sound appealing.

This will probably be my one and only visit here considering we have about 7 subshops within 2 minutes of my office. Yay Jersey Mikes !",2,get people get annoyed someone says ny know good wings pizza subs italian food bagels etc charlotte things generally dismiss found good versions location nothing ever grow whether ny albuquerque insert random hometown said substation ii really reminded everything meatball sub remembrance meatball sub served toasted hot garlicky italian sub roll topped oooey gooey mozzarella three large homemade meatballs sauce would put italian grandmother shame got salty mcsalterson sauce mini meatballs easily came frozen foods section wanted would head ht pick sadly sub little cheese offer luckily bread least fresh favor cents extra head subway get essentially caliber actually honest subways rivaled also scrap sandwich menu sure suppose sound appealing probably one visit considering subshops within minutes office yay jersey mikes
This location is closed; email with folks indicate no reopening,1,location closed email folks indicate reopening
It took so long for them to get me and my family's food and I we didn't order a lot of stuff  and the pancakes were burnt and hard and if you put syrup on it it will get dry I'm not going back there again they will poison you,1,took long get family food order lot stuff pancakes burnt hard put syrup get dry going back poison
"The place is a replica of Zets breakfast. I ordered the chicken souvlaki which included rice and salad. The salad was not romaine lettuce, but regular lettuce, the chicken was bland, the restaurant was not busy at all.",2,place replica zets breakfast ordered chicken souvlaki included rice salad salad romaine lettuce regular lettuce chicken bland restaurant busy
"Ordered a Greek Chicken Salad with the shwarma chicken and advised no hot sauce on the chicken, just the white garlic sauce. I took it back to the office to eat a very dry salad without any greek dressing. Called the # and it says the Airport Grill is now closed and won't be re-opening. What's that about? I was just there 65 minutes ago??",1,ordered greek chicken salad shwarma chicken advised hot sauce chicken white garlic sauce took back office eat dry salad without greek dressing called says airport grill closed wo minutes ago
"This all day breakfast and steak place is located near the main runway at Pearson on Airport Road south of Derry Road. There is lots of parking and the space is quite large. They have a wide selection of quick steak meals as well as burgers, fries, and other grilled or deep fried foods. I had a steak on a bun and although the taste was OK, the steak soaked the bun making it difficult to eat with a knife and fork. However, the overall quality was OK.

My issue with this place is the cleanliness or lack of it. The place seemed dirty with many tables still holding used plates with old food. I don't understand why that needs to be that way since the place had 3 people in there when I walked in.  I had to search for a table as far away from one that had old food and plates on it. The washroom is disgustingly dirty and I can't understand why restaurants don't pay more attention to this area.

It's amazing how effective a fresh coat of paint and some clean washrooms can be in gaining loyalty from repeat customers. Until this place cleans up, I would never go back there. Zets offers similar food in a slightly cleaner environment and Zets Express is even cleaner.",2,day breakfast steak place located near main runway pearson airport road south derry road lots parking space quite large wide selection quick steak meals well burgers fries grilled deep fried foods steak bun although taste ok steak soaked bun making difficult eat knife fork however overall quality issue place cleanliness lack place seemed dirty many tables still holding used plates old food understand needs way since place people walked search table far away one old food plates washroom disgustingly dirty ca understand restaurants pay attention area amazing effective fresh coat paint clean washrooms gaining loyalty repeat customers place cleans would never go back zets offers similar food slightly cleaner environment zets express even cleaner
Absolute waste of money...food is garbage and arrived after over an hour later!,1,absolute waste money food garbage arrived hour later
Food sucks.  Had the short rib sandwich and it was all flabby fat and gristle.  Service on outdoor patio was slow.  Why go back?,2,food sucks short rib sandwich flabby fat gristle service outdoor patio slow go back
"I entered Shabu Fondue this evening anticipating a fun and filling meal. While fondue is always fun, I found this particular meal was lacking in the filling department. My husband and I ordered the cheese course for two (swiss and emmenthal cheeses with white wine and lemon), which was really delicious with apple slices and bread chunks. We followed up with steak and chicken (served with a selection of vegs and a hot, seasoned chicken broth). In retrospect, we should have given this course a miss and ordered more of the cheese! 

The cheese course cost us $13.00 for two (portion size was very small), while the ribeye cost $15.95 and the chicken $14.95 (all prices exclusive of taxes). We both definitely felt that we would have been better off eating at The Melting Pot because, while it is more expensive, it offers better value -- bigger portions, a larger selection of meats and seafood, more choices in regards to cooking methods (oils and different kinds of broths), and fixed price menus for groups with 2+ people. 

The atmosphere at Shabu was also lacking. A restaurant's quality can often be measured by how many covers it has in an evening. On the day after Christmas Day a restaurant should be buzzing. Shabu was nearly empty.

I will say that our server was quite excellent, though. She was attentive and a great conversationalist. If the food we had consumed had been to the same standard, I would definitely have rated this restaurant with 5 stars.",2,entered shabu fondue evening anticipating fun filling meal fondue always fun found particular meal lacking filling department husband ordered cheese course two swiss emmenthal cheeses white wine lemon really delicious apple slices bread chunks followed steak chicken served selection vegs hot seasoned chicken broth retrospect given course miss ordered cheese cheese course cost us two portion size small ribeye cost chicken prices exclusive taxes definitely felt would better eating melting pot expensive offers better value bigger portions larger selection meats seafood choices regards cooking methods oils different kinds broths fixed price menus groups people atmosphere shabu also lacking restaurant quality often measured many covers evening day christmas day restaurant buzzing shabu nearly empty say server quite excellent though attentive great conversationalist food consumed standard would definitely rated restaurant stars
"The service was horrible!  Forever between courses, no wait staff was ever around.  Our waiter actually turned off the burner as he served our main course.  We could not cook our meal!!!  Then we couldn't find anyone to turn the dang thing on.  It took 15 minutes for someone to appear where we could flag them down.  It was a Wednesday night and only 5 tables had customers, so no excuses there.  It was horrible.

My shrimp was freezer burned!  The broth was flavorless.  The dipping sauces are very strong, no mild choices. 

Did they offer free dessert for screwing up our meal, no, nothing but ""here's your overpriced check"".

Melting Pot is worth the extra money!",1,service horrible forever courses wait staff ever around waiter actually turned burner served main course could cook meal could find anyone turn dang thing took minutes someone appear could flag wednesday night tables customers excuses horrible shrimp freezer burned broth flavorless dipping sauces strong mild choices offer free dessert screwing meal nothing overpriced check melting pot worth extra money
"This place is quite expensive, for a fondue experience that was kind of lacking. We had the Margarita cheese fondue, which was pretty good (soft pretzels, OMG), then he had shrimp and chicken, while I went with prime rib. His was soooooo boring. Mine was ok. The broth was forgettable, but the horseradish sauce was really good. My breath, not so much, but it made the meat much more interesting. Decent assortment of veggies, but I felt like I was in Munchkinland, with the portions. The dessert... well, who can go wrong with chocolate and caramel? Only chocolate and peanut butter would have topped that. 

The service was... mmmm, well, I went with my standard 18%. It wasn't bad, it wasn't good. It just was. 

Two stars for the experience falling way short of the usual fondue expectation, and for having to stop and get a something to munch afterwards.",2,place quite expensive fondue experience kind lacking margarita cheese fondue pretty good soft pretzels omg shrimp chicken went prime rib soooooo boring mine broth forgettable horseradish sauce really good breath much made meat much interesting decent assortment veggies felt like munchkinland portions dessert well go wrong chocolate caramel chocolate peanut butter would topped service mmmm well went standard bad good two stars experience falling way short usual fondue expectation stop get something munch afterwards
"I was a bit disappointed in the experience as a whole.  The food was meh, desert was pretty good, but way overpriced for what we got and not made for a big guy.  I've done fondue and been well full and satisfied, just not this time and not for what we spent.  Had the bread, vegetable cheese appetizer and the chicken, shrimp, and steak main.  Sauces were excellent, broth was meh again.  Desert is kinda hard to screw up but the chocolate was oily and clumpy, didn't melt well.  The scenery was excellent and decor is what a modern restaurant should be. I won't be back but try it yourself.",2,bit disappointed experience whole food meh desert pretty good way overpriced got made big guy done fondue well full satisfied time spent bread vegetable cheese appetizer chicken shrimp steak main sauces excellent broth meh desert kinda hard screw chocolate oily clumpy melt well scenery excellent decor modern restaurant wo back try
"Salade de choux vraiment passé date. 
Service long, et aucune serveuse ne te regarde donc on sait pas qui vas nous servir",1,salade de choux vraiment passé date service long et aucune serveuse ne te regarde donc sait pas qui vas nous servir
"I really don't recommend this place. The food is not good, service is bad. The entertainment is so cheesy. Not gooooodd",1,really recommend place food good service bad entertainment cheesy gooooodd
"It food is not bad, but not worth the money . But Customer service for sure is terrible they can even answer the phone and handle the booking. They sound very board and bothersome withe your call.",2,food bad worth money customer service sure terrible even answer phone handle booking sound board bothersome withe call
"This place is awful! The service is mediocre, the entertainment is cheesy, and the food is horrible. We ordered three plates of kabob and it took about an hour for our food to come. The rice tasted bad and the meat was cold. Both the appetizers and the main dishes were not prepared properly and had no taste. To make things worse we were billed $100.72 for three people! The restaurant owners have the nerve to charge an 18% gratuity for atrocious food and service.

Shiraz also has some novelties. If you ever go there check the vegetarian menu, they have a number of fish kabob dishes. Apparently the management doesn't know the definition of the word vegetarian. 

Overall Shiraz has bad service, poorly prepared food, a highly overpriced menu, and bland entertainment. I would never recommend this place to anyone. 
I've had better experiences with street food.",1,place awful service mediocre entertainment cheesy food horrible ordered three plates kabob took hour food come rice tasted bad meat cold appetizers main dishes prepared properly taste make things worse billed three people restaurant owners nerve charge gratuity atrocious food service shiraz also novelties ever go check vegetarian menu number fish kabob dishes apparently management know definition word vegetarian overall shiraz bad service poorly prepared food highly overpriced menu bland entertainment would never recommend place anyone better experiences street food
"Service was poor and food was alright and a little overpriced. Entertainment was quite nice.

Service may have been poor due to inadequate organization by management, but some members were particularly rude to customers. Not the first time we've experienced this.",2,service poor food alright little overpriced entertainment quite nice service may poor due inadequate organization management members particularly rude customers first time experienced
"Terrible food.

I saw reviews on here saying there is good popcorn chicken and I work close by so I thought I'd try it out.

Got there and asked for a popcorn chicken meal....

""We don't have any cooked.""

""Ok what about a 3 piece meal?""

""Sorry we have no chicken cooked""

""What do you have ready?""

""Just wings.""

""Ok give me a wing meal with honey garlic""

""How many wings?""

""Whatever comes in the meal."" I look at the little piece of paper ""It says 6 here...give me 6.""

""What size wedges?""

""Whatever comes with the meal...a small I guess?""

Got my food and meal should be $7 with wings a pop and wedges according to their menu and I get charges $9 and change (tax I'm sure) and get no pop. I'm done though so I just leave.

Get back to my work and open my food and the wings are cold and dry. I could have gotten better from the freezer section of the No Frills nearby, and the wedges are not seasoned in any way but taste like they were tossed in flour and also cold. Obviously everything was made hours ago and just sat under a lamp.

Edit: I was trying to finish my wedges and got a sour taste in my mouth and discovers they couldn't even be bothered to clean out the bad parts of the potatoes before cooking them. Big black spot that I got to bite into. Looked and found another just like it.",1,terrible food saw reviews saying good popcorn chicken work close thought try got asked popcorn chicken meal cooked ok piece meal sorry chicken cooked ready wings ok give wing meal honey garlic many wings whatever comes meal look little piece paper says give size wedges whatever comes meal small guess got food meal wings pop wedges according menu get charges change tax sure get pop done though leave get back work open food wings cold dry could gotten better freezer section frills nearby wedges seasoned way taste like tossed flour also cold obviously everything made hours ago sat lamp edit trying finish wedges got sour taste mouth discovers could even bothered clean bad parts potatoes cooking big black spot got bite looked found another like
"I'm so grossed out right now, I got the Hungry Man combo to go with 4 pieces of chicken. When I arrived home I realized everything was COLD. Some pieces were sort of room temperature/COLD, some were kind of lukewarm but not warm enough to be good. This is not safe! Food must be kept at a certain temperature. It's also rude to sell food that isn't even at the proper temperature to taste good. Obviously the food had been sitting out all day and was cooked a long time ago. I would rather she told me the food was old so I could go elsewhere. The potato wedges were cold as well. If it were a normal restaurant I would storm back and return everything, but it's a weird little hole in the wall in st Jamestown and I don't need the drama. Never again!!!! Go to Popeyes instead, it's pretty similar but not old, cold chicken. Ewww what a waste of $11.",1,grossed right got hungry man combo go pieces chicken arrived home realized everything cold pieces sort room kind lukewarm warm enough good safe food must kept certain temperature also rude sell food even proper temperature taste good obviously food sitting day cooked long time ago would rather told food old could go elsewhere potato wedges cold well normal restaurant would storm back return everything weird little hole wall st jamestown need drama never go popeyes instead pretty similar old cold chicken ewww waste
"Scruffy's is the very definition of grungy pub. I work pretty close to this pub so my meeting with this pub was bound to happen. 

Let me start of with the good things about this pub: 
-Layout: Scruffy's has a great layout, it is cozy enough to be a stop for a first date and large enough to accommodate large parties of 20+ guests. 
-Servers: they are polite, will take your order and get it right more often than not (!!) which is surprising for a pub and even crack a joke once in a while 
-Prices: drinks are cheap, assuming you don't want anything too fancy ....grungy pub = cheap (local) drinks

That is unfortunately where the good things end. If you're going to Scruffy's for food, you will be disappointed. There's no question in my mind about this fact: their food sucks. To top it off, it's overpriced. There are countless other places with better food in the same intersection. 

Finally (this is the big reason they lose points), the service here is the WORST. You're probably thinking, ""David, you said the staff is great. What gives?"". Well dear reader, although the staff is wonderful, the process this pub has set up to transfer food orders into food is very bad. 

Story time:
Went with some work buddies (about 7 of us in total) for a quick lunch and drinks. Ordered our food and began our never-ending wait. We get our drinks a little late (~15 minutes after ordering). We finish our drinks, and we're told the food will be right there ""just order another round"". We order another round. Finish the 2nd round. No drinks. It's been ~45 minutes by this time. Finally, almost an hour after ordering our food/drinks, all of our food arrives (together thank goodness). Our quick lunch+drinks turns into an hour and a half of waiting/

All in all, Scruffy's is a great place to go for a quick drink, maybe some dirty food ....and that's it. 

TL:DR: cheap drinks (nothing fancy), awesome layout, garbage food and horrible process flow",2,scruffy definition grungy pub work pretty close pub meeting pub bound happen let start good things pub scruffy great layout cozy enough stop first date large enough accommodate large parties guests polite take order get right often surprising pub even crack joke drinks cheap assuming want anything fancy grungy pub cheap local drinks unfortunately good things end going scruffy food disappointed question mind fact food sucks top overpriced countless places better food intersection finally big reason lose points service worst probably thinking david said staff great gives well dear reader although staff wonderful process pub set transfer food orders food bad story time went work buddies us total quick lunch drinks ordered food began wait get drinks little late minutes ordering finish drinks told food right order another round order another round finish round drinks minutes time finally almost hour ordering food arrives together thank goodness quick turns hour half scruffy great place go quick drink maybe dirty food tl dr cheap drinks nothing fancy awesome layout garbage food horrible process flow
"Went to a together here ; not sure why they picked this place but ok. 

The place was understaffed with only one waitress on a saturday evening...which blew my mind. That being said, the wings, burger, and pepper poppers were great. the fried mozzarella sticks not so much. The appetizer portions should be bigger for the money.",2,went together sure picked place place understaffed one waitress saturday evening blew mind said wings burger pepper poppers great fried mozzarella sticks much appetizer portions bigger money
"Frequent Disappointment.  This is yet another perfect example of a non-franchise establishment not being aware of their customer and thus dropping the proverbial ball.  Apparently under new management, there has been no change in food or environment despite the new management.  They have a no children rule after 9, which alienates them from potential customers who would order food and possibly imports and keeps the 5 patrons instead who continue to drink their bottom barrel domestic.  I don't have a real big issue the kids after 9, but they turned away a party of 20 twice who were hungry and thirsty and instead catered to the 3 patrons at 9:00 PM on a weeknight.  Well done.  They carry the name Irish Pub, but it's obvious they've never been to Ireland.  They are after all a family environment big on community.  The food is sub par and easily attainable at any of the neighbouring establishments and quite frankly better tasting.  It's quite hard to screw up a pint so they do have that.  

Back to the business plan drawing board.",2,frequent disappointment yet another perfect example establishment aware customer thus dropping proverbial ball apparently new management change food environment despite new management children rule alienates potential customers would order food possibly imports keeps patrons instead continue drink bottom barrel domestic real big issue kids turned away party twice hungry thirsty instead catered patrons pm weeknight well done carry name irish pub obvious never ireland family environment big community food sub par easily attainable neighbouring establishments quite frankly better tasting quite hard screw pint back business plan drawing board
"I really wanted to believe in Cafe Soleil, but it didn't live up to my expectations. We came here twice in one day: 1. early morning for pastries before hitting the Farmer's Market and 2. to pick up some lunch before heading out of town on our way home. The first experience was ok. Hailing from France, I was secretly hoping for real French pastries. The baguette was dense and dry, the epi baguette seemed to be the best bread choice (though a tad dry), and the almond croissant, although deliciously almond-y, was quite heavy. Our second experience that day, however, left us frustrated. We ordered a house salad with grilled chicken to go. The menu described market greens and house vinaigrette-simple enough. 20 miles out of Madison we realized that we had slimy mustard greens, with mealy apples, extremely potent cheese (and believe me I can handle my cheese), and a few measly bites of chicken. $9 seemed outrageous for what looked like week old leftovers. 

Pros: LOTS of organic products!!! They advertise themselves as using something like 97.99999% organic ingredients.",2,really wanted believe cafe soleil live expectations came twice one day early morning pastries hitting farmer market pick lunch heading town way home first experience hailing france secretly hoping real french pastries baguette dense dry epi baguette seemed best bread choice though tad dry almond croissant although deliciously quite heavy second experience day however left us frustrated ordered house salad grilled chicken go menu described market greens house enough miles madison realized slimy mustard greens mealy apples extremely potent cheese believe handle cheese measly bites chicken seemed outrageous looked like week old leftovers pros lots organic products advertise using something like organic ingredients
Food was priced low but left my wife and i with an unsettled stomach. Place seems always packed so maybe just a bad batch of hash browns. May try a takeout meal to give them another try.,2,food priced low left wife unsettled stomach place seems always packed maybe bad batch hash browns may try takeout meal give another try
i have been craving oysters for a long time. got some from the grocery store and they were tiny so we came across Carolina seafood and decided to stop in. very nice man working there BUT we get home to eat our oysters and we found a freaky ass worm. just kind of thought the quality would have been better. seems like I have bad luck with oysters. bummer,2,craving oysters long time got grocery store tiny came across carolina seafood decided stop nice man working get home eat oysters found freaky ass worm kind thought quality would better seems like bad luck oysters bummer
"This food truck is very poorly managed and operated.  The extreme long waits only to then get the order complete WRONG and then be so rude when I asked for my money back.  Bad service, badly managed, and not worth the wait.  The rudeness was UNACCEPTABLE when they knew they were wrong not to have the order tickets managed better.",1,food truck poorly managed operated extreme long waits get order complete wrong rude asked money back bad service badly managed worth wait rudeness unacceptable knew wrong order tickets managed better
"Why is it so difficult to find a decent salad bar here in PHX? This place doesn't cut it- Its overpriced, and the food besides the salad is mediocre at best. Besides that, the salad items are very generic, nothing stands out as being original, unique or different. Skip it.",2,difficult find decent salad bar phx place cut overpriced food besides salad mediocre best besides salad items generic nothing stands original unique different skip
"I feel bad about giving this place two stars... really.

Last sunday, my mom and I were out on a power shopping spree at the pavillions when she said she wanted to go to Souper Salad, not wanting to i begruggingly agreed. We even dug through our back seat looking for their coupon in the sunday paper for a discount! We walked up and sat down and saw their DIRTY patio furniture... wtf?! Don't these people own a hose?! That was so dirty, I couldn't imagine trying to have a nice al fresco dining experience there! Luckily for me, it was the dirtiest part of the resturant.

We approached the door when a very loud man came and opened the door and exchanged pleasantries over and over again and was very happy to see us. Ummm... thanks? but can we atleast order our drinks first? He was a little happy. I unno - I was in a good mood, but I sorta just wanted to be left alone to eat. We got our salads and the greens were semi wilted and the cesar salad needed to be refilled but didn't :( and so I was left with some odd franken salad I threw together on my own. It wasn't that great - but that's my own doing. 

Their pasta salads and cole slaw and some of their fixin's looked very old and unappetizing! I couldn't even imagine eating them! I wished they had potato salad or carrot slaw (is that the word?) and macaroni salad... it wasn't good. But things did lighten up when I came across the soups.

I loooove soups!! They are my salvation after a hard day. I cozied up to a lil bowl of tomato based soup with mini shell pasta and veggies, it was delish! So was the Veggie Beef soup. I wish it didn't have so much onion,but I'm not a big fan of onions. and their tacos were GOOOOOD... not write home and tell everyone about it good... but very good. They remind me of the kind of tacos you make at home, out of a box but not all craptastic like how they come out when I do it. I honestly liked it. 

The cornbread was dry and my mom said her baked potato was too. The pizza looked too old to touch, so I unno about that one. 

The service was another thing... the same man, who I'm assuming is the owner always kept talking. Even when my mom said something along the lines of just wanting to enjoy our meals and we thanked him for his hospitatlity. But damn... SHUT UP! I felt like he wanted to sit down and talk shop with us... but we weren't there to meet with him... we were there to talk with one another. But he always refilled our drinks and cleared our plates away quickly. So he got to keeep a star. 

To my fellow yelpers: if you're in the area and want fresh salads, this might not be the place for you... especially if you want to eat outside cafe style on nice clean patio furniture... but if you want a nice cozy bowl (or several like me) of soup and decent bread sticks then this place will hit the spot. You might need to shoo away the owner though in order to get some privacy and enjoy the people you arrive there with.",2,feel bad giving place two stars really last sunday mom power shopping spree pavillions said wanted go souper salad wanting begruggingly agreed even dug back seat looking coupon sunday paper discount walked sat saw dirty patio furniture wtf people hose dirty could imagine trying nice al fresco dining experience luckily dirtiest part resturant approached door loud man came opened door exchanged pleasantries happy see us ummm thanks atleast order drinks first little happy unno good mood sorta wanted left alone eat got salads greens semi wilted cesar salad needed refilled left odd franken salad threw together great pasta salads cole slaw fixin looked old unappetizing could even imagine eating wished potato salad carrot slaw word macaroni salad good things lighten came across soups loooove soups salvation hard day cozied lil bowl tomato based soup mini shell pasta veggies delish veggie beef soup wish much onion big fan onions tacos goooood write home tell everyone good good remind kind tacos make home box craptastic like come honestly liked cornbread dry mom said baked potato pizza looked old touch unno one service another thing man assuming owner always kept talking even mom said something along lines wanting enjoy meals thanked hospitatlity damn shut felt like wanted sit talk shop us meet talk one another always refilled drinks cleared plates away quickly got keeep star fellow yelpers area want fresh salads might place especially want eat outside cafe style nice clean patio furniture want nice cozy bowl several like soup decent bread sticks place hit spot might need shoo away owner though order get privacy enjoy people arrive
So disappointed in this place.  I come here a lot but it's going down hill. Now I ask them to turn the tv to the game I want to watch and they said no.  No one is watching this tv but me!  I'm leaving and done with Loose Caboose.,1,disappointed place come lot going hill ask turn tv game want watch said one watching tv leaving done loose caboose
"After a long wait (-1 star) our food was not cold, but not hot (-1 star), but good tasting and expected portion sizes. Server gave me a good recommendation. I called ahead to confirm they were open for a 2pm lunch yet the dining room with the golf course view was closed and they were only serving in the cafe (-1 star).  Our server disappeared (he later said he went on a break) and the check never came and I had to go to the bar to investigate.

Sometimes restaurants in hotels aren't the best. I won't be back.",2,long wait star food cold hot star good tasting expected portion sizes server gave good recommendation called ahead confirm open lunch yet dining room golf course view closed serving cafe star server disappeared later said went break check never came go bar investigate sometimes restaurants hotels best wo back
"Went with a friend last night and picked Tatum's because it was walking distance from her condo and we wanted a golf course view.  Sat on the patio and it was nice.  Ordered the french onion soup - bland, and the stuffed mushrooms which were good.   For our meal we ordered the prime rib sandwhich and the philly sandwich - one with tater tots and the other with cajun fries.  We send both our dishes back TWICE because the sandwiches were cold.  It was obvious that they just tried to microwave them because the meat came back very tough and leathery:-(  The waitress had the executive chef take care of it, in which when they came back the plates were hot as well as the food.  Both meals were just ok..I have had better sandwiches at Portillo's.  Fries and tots were nothing special - pretty sure the tots are frozen ones that they just microwave - hence the amount of ketchup needed to eat them.  Waitress was very nice through all of this.  My friend works at a restaurant and I grew up in the grocery and restaurant business - were we too critical?  No, Tatum's needs to work on their menu and their cooking.  Glad we did not order the pricey entrees.",2,went friend last night picked tatum walking distance condo wanted golf course view sat patio nice ordered french onion soup bland stuffed mushrooms good meal ordered prime rib sandwhich philly sandwich one tater tots cajun fries send dishes back twice sandwiches cold obvious tried microwave meat came back tough leathery waitress executive chef take care came back plates hot well food meals ok better sandwiches portillo fries tots nothing special pretty sure tots frozen ones microwave hence amount ketchup needed eat waitress nice friend works restaurant grew grocery restaurant business critical tatum needs work menu cooking glad order pricey entrees
"I stepped into breakfast omelette counter but there's no whole eggs left. How hard is that to drive 2 min to buy from sprouts? 
I set down my Lipton hot tea and a cup holding my cooked spinach and chopped mushrooms on top of precooked chopped onion. When I returned from fruit section, I couldn't locate my two cups, so I dug into trash cans to locate cooked spinach without hot tea.
Of course, it's no big deal, I enjoyed conversations with Love..from Lo....na even I taught them what Dept of Health taught me while I bought lunch for him.  Splinkle",1,stepped breakfast omelette counter whole eggs left hard drive min buy sprouts set lipton hot tea cup holding cooked spinach chopped mushrooms top precooked chopped onion returned fruit section could locate two cups dug trash cans locate cooked spinach without hot tea course big deal enjoyed conversations love lo na even taught dept health taught bought lunch splinkle
"Atmosphere is cool, staff was friendly and attentive.  I ordered the Rueben, which was a mistake.  Although tasty, it was almost all fat and grizzle. I really struggled to finish it, but was so hungry after a long day of travel that I just pretended to be a lion on the serengeti and took it down.  Would not eat there again, but a good place for drinks.",2,atmosphere cool staff friendly attentive ordered rueben mistake although tasty almost fat grizzle really struggled finish hungry long day travel pretended lion serengeti took would eat good place drinks
"Picked this based on the two reviews. Its been 45 minutes since we saw our server. No appetizers yet. There are two servers and six tables. We have watched two orders go back to the chef, worried about our food. Food came, recommend burgers or sandwiches.",1,picked based two reviews minutes since saw server appetizers yet two servers six tables watched two orders go back chef worried food food came recommend burgers sandwiches
