text,rating
"At the time of this review this place has 4.5 stars.  WTH? Maybe the other dishes here are better but what we ordered was junk.

All I have to say is, I...",1
"Let's just say - disappointed and don't bother. 

I had a bowl of soba and a onigiri (salmon), the rice is too soggy and too much. For the soba, it's...",1
"Le Voltaire was our 1st stop in Paris - we were just off a flight and needed a late lunch and perhaps some wine. When you enter, don't miss the pretty tiled...",4
We only came in here once for a night cap.  Friendly bartender.  They were showing a PSG-OM game so the place was fairly raucous.  We didn't eat although we...,3
"I ended up here without a plan, just chose it because it was nearby. The waiter was prompt and helpful with my menu translation questions. The food was...",2
"Old-school, classic French restaurant that is a master of everything. Very busy -- avoid peak times if you can, but find a way to get here. 

Order from the...",5
"This was hands down the best meal I had in Paris. The restaurant itself is a small, unpretentious bistro with tables very close together. The waitstaff is...",5
"One of our favorite meals in France. I accidentally booked for the wrong date initially and had to cancel the reservation. Thankfully, the concierge at our...",5
"This was one of the worst meals I've had in Paris. Though it was pleasant outside, the room was uncomfortably hot. One fan did nothing. Food was okay, just...",1
"As a American in Paris, this place had great rating on pasta in Paris. My family got pasta and steaks and a duck burger was good as well. I think this place...",5
We had dinner there and were very happy with the food and service. The food was delicious and of good portion. The waiter was polite and attentive. Will...,4
Stopped here on a cold and snowy day for a warm meal.  The service was exceptional.  Friendly and helpful.  Enjoyed the middle value priced meal and had at...,5
"Was in Paris three weeks ago - ate dinner here and I still remember it being delicious - so worth reviewing! 

We ordered garlic naan and spicy tandoori...",5
"Gwadar serves some of the best-quality Indian-Pakistani dishes I've ever eaten, all the while with excellent service to boot (an abnormality in Paris, that...",4
"We loved our 3 course meal and the pork pate compliments of the chef. Quiet and relaxing ambiance. Service was outstanding and American friendly.
We had the...",5
"A friend highly recommended this place, and we came here for dinner with on a Friday night. Definitely make a reservation (made online). The setting is...",4
Delicious meal. Fantastic service. We ordered the heirloom tomatoes and the squid risotto for our starters. And then ordered their blackboard fish options...,4
Very flavourful and reasonable. The menu offers a good selection as well as an extensive wine list. Sit outside try the ceviche and octopus!,4
"Meh. Very inattentive and at times even brusk service. The food was fine, but lackluster -- neither interesting flavor combination, nor truth to ingredients...",2
"Good vibes, good food. Unpretentious, by Parisian standards. Solid spot in a cool neighborhood.",4
"A friend of mine suggested the place and i wanted to give it a try 

BEST SHAKSHOUKA IN PARIS! 
hummus very delicious, salad very fresh 
staff very nice!...",5
This is a in a square plaza at the base of Sacre Coeur in Paris. Most of the seating is outdoors and is perfect for people watching. The food here is good...,3
"On my way up the stairs to visit the Sacré Coeur, I decided to stop at Au soleil de Montmartre. The location is perfect if you need to take a small break...",5
"Small cafe style restaurant. Most dining is outdoors. The service was good, appeared to be the owner doing the serving.  I could not be sure because I don't...",4
"Came for the carte blanche (six course tasting menu) with my boyfriend, €65 per person. My boyfriend also got the two glass wine pairing for €18 and I got a...",4
"Understated, yet refined. Even with all the good food choices in Paris, you should definitely make an effort to try le clos y. We stumbled in on a Tuesday...",5
"Elegantly arranged next to each other, French cutlery and Japanese chopsticks symbolise the spirit of Le Clos Y. Quality ingredients, attentive execution,...",4
"Fantastic. Excellent fish and chips; very, very good pork chop and burgers. Food was promptly delivered. Waitress was kind, welcoming and spoke very good...",5
"A few things about this place were really great, but overall it wasn't the best option for us as tourists.

The fries were great, as was the daily special...",2
"Decent French Brasserie. Great service and good food...  I will say my ""Crispy Sausage"" looked a lot more like a burrito than anything else and the sausage...",3
"Great brand new bar nestled in a quiet street close to Arts et Métiers. The space is big, with too large rooms, a long wooden bar, beautiful decor and set...",5
"Very nice bartenders, beautiful cocktails, cool vibe, easy to get to, small scale, will definitely go back the next time we are in Paris.",5
"Such a cozy spot for fantastic drinks! I've had one of the best drinks in my life here, called the Ayurveda. This was a heavenly potion might I add. Done so...",5
Not too bad of a bar but did like the drinks and music they played here and great that it was close to my Airbnb. I ordered the khalassi drink and boy it...,4
"Fantastic, unpretentious cocktail bar tucked away down a bit of a side street.  We stopped in late so we only had time for one but that one was delicious....",5
"We were in Paris and I found this place on Google! We made reservation so we got seated quickly. Make sure you make the reservations before you go, the...",4
"This was close to the hotel I was staying at in the Latin Quarter.

Came in around 8PM and it was empty so finding a table wasn't bad at all. A little...",4
I had about 12 hours in Paris and was told to check out Latin Quarter. Was about 15-20 min walk from Jardins. Everything was amazing and fresh. Small and...,5
"For a splurge lunch, the 90 Euro degustation menu served at the two Michelin star Le Clarence, may be the best deal in Paris.  

Located in an over the top,...",5
"After a week in Paris, I thought I am Michelin out but tonight at Le Clarence I am for it again.  First, the mansion looked stunning, the service was...",5
"Back on March 10th my wife and I celebrated our tenth anniversary in Paris, and I looked at all the top three Michelin star restaurants in Paris, before...",5
"Comfortable, unpretentious atmosphere. Friendly staff and owner. Duck fillet with mushrooms was done well. Tart flambé with fresh cream and an expresso was...",5
The ambiance was very nice. Light jazz playing in the background. The service was perfect. The food was so yum!,5
Stopped in here for an early dinner and had an enjoyable experience sitting outside and having a leisurely meal.  Our waiter was helpful in explaining the...,4
I'm so happy I looked on Yelp first because I am happy with everyone else reviews.  This place won my heart and it felt more authentic.  Yes it was small...,5
"This was one of my first stops when I arrived in Paris as it was walking distance from my hotel.

Overall the crepe was pretty good, the service was fine,...",3
Cute creperie. Family atmosphere and speedy nice service. We went here twice on our trip and all kids included enjoyed savory and dessert crepes.,4
"Wow. Just wow. 

Their pasta sauce is life-changing. A friend and I shared some tortellini and meatballs, and while both the pasta and meat were delicious...",5
"This Italian restaurant is heart warming. 
Italian dishes served family style. Big pots of pasta to share and lots of wine to be had. 

Here we ordered the...",4
"Visited again on my most recent trip. Decided to give an update. The BEST part of this place is their food. If it wasn't so amazingly delicious, it would be...",3
"Came here New Years Eve with my gf and had the holiday truffle course. 

One of the best Japanese meals I've ever had and the chef was very accommodating...",5
"Delicious, filling food that you crave afterwards. We walked into this restaurant by chance without a reservation and we were not disappointed. I got the...",5
"We stopped here for lunch and had a tasty menu with 3 set menus. Absolutely fair priced and very delicious. We started with fish soup and salad,
main menu...",4
"We went to this restaurant, for the second time, during our last evening celebrations in Paris. We had enjoyed their Traditional French cooking very much....",5
"I've had Chinese ravioli in many different cities around the world. However, the raviolis at this restaurant were second to none. The locals must feel the...",5
"Already a taste of scheming in the reviews, select the one star reviews then compare with the 5 star reviews !!  These are mostly written by a traveler who...",1
"EXPENSIVE...!!!  (and not worth it).

I wanted to come here because I read it was artsy, and a place Simone de Beauvoir used to hang out. I was interested...",2
Bad service. Expensive. Food is just okay. Not worth the time or money. You're better off going somewhere else.,1
"Very good sandwich, with veal and lamb. Bread was very good. We got a couple of sodas, and shared the sandwich and fries.",4
Went in looking for something cheap with. Decent food. Paid with card. Asked for a glass of water and the woman brought a bottle. She didn't speak any...,2
"After a day of travel, my family and I were ready to eat! We walked by this Greek Restaurant, and it reminded me of the Greek Deli we lived above in...",5
Wife and I were wandering the streets in desperate need for food and a drink. We were completely overwhelmed with options and every bar and restaurant were...,4
Our party of 6 dined upstairs. I had the steak & frites and it was good. I also tried the duck confit that a coworker had ordered and it was delicious. Wine...,4
Super nice and good little restaurant for lunch! Friendly & funny staff. We had a bavette à l'échalote and a beef tartare: both fresh and excellent. €15/16€...,5
"This was the nicest place we went to in Paris. Amazing service, friendly owners, great food. I highly recommend this restaurant to anyone on the east side...",5
"The food was great, the atmosphere was right and i'll most likely be back before my flight back to New York",5
"Stayed in the Latin Q this time round and wanted to just venture out to see what was good. I have a for sure way of knowing if a restaurant is good, by the...",5
Amazing food & service. Large portions and food was out of this world. I was skeptical going to an Italian restaurant in Paris but this was the best meal of...,5
"I'm not going to lie- there was no way I was going to eat any weird food in Paris. No fine dining, no escargot, nothing unidentifiable- blechhhh! So, when I...",3
Randomly came across this place on our walk to Notre Dame. We just needed a quick bite and sat outside as it was busy so we assumed it would be good.  I got...,1
"It's been a mixed experience and not at all what we expected. Internet was a bit slow so I did not see the Yelp reviews, which surely would have steered me...",1
"Restaurant was recommended by local friends. Service was excellent, food was even better.

Place was clean and neat. A bit hot, however Paris was under a...",5
"Although the chefs are talented at this restaurant, the service is disorganized and comically inept, and the attitude of the management arrogant beyond...",1
It's a gem. It's the experience we were looking for. The chef is not fooling around. The wine-ditto. Not easy to find. Nutz. So good.,5
"American Tourist here.  

Solid steak, price actually includes a side which was a nice surprise.  

In terms of upscale steakhouses this place lands...",3
"We started our night at the speakeasy that is conjoined with the place and had bad to awful service. The restaurant is worse. 

We came around 10:30 pm and...",2
Coming from America I have a certain expectation for what a steakhouse should serve and that's not what The Beef Club is about.  The Beef Club is different....,2
We we're lucky enough to have been staying at the hotel next door to this place. My husband and I left the kids in our room and went out to an adults only...,5
"Hard to describe... Its like going home and asking mom what's for dinner, but your mom is a one star Michelin chef that changes dinner menus weekly. We...",5
Stumbled on this place based on Yelp review and wow what a gem! This was the exact dining experience I had hoped for when coming to Paris. A simple yet...,5
Had a phenomenal experience with our group of 8 for dinner.  Our hotel was just down the street and we walked there for dinner. It was extremely hot that...,5
The food was delicious. The staff did assist us as we were not well versed in French. The poulet was moist and delicious and the cheese plate was excellent...,5
"To be honest I didn't find this place friendly to foreigners. The people do is inside were looking happy, we just grabbed the drink yet even that didn't...",3
Delicious! We loved and enjoyed every bite! It was walking distance from our hotel and was recommend by the receptionist at our hotel.  The service was...,5
"We were searching for a charming local bistro filled w locals and good food, and this more than delivered!",5
I come here every time I'm in Paris. Everything is so fresh and the dishes are often very imaginative. Very reasonably priced too. Don't miss the desserts!,5
We stumbled on this great little spot during our first day in Paris. It was the best little accident. We happened to be the second customers in this brand...,5
Amazing establishment. Great service and great food. We are there on their first day of operation. Highly recommended. Beef entree was delicious!,5
"This was a surprisingly yummy spot to eat about a 3 minute walk from our hotel. Cedric was our server and he was nice and funny.

I got the foie gras bloc...",4
"I savored my tea and yogurt. The rest of the family enjoyed a breakfast with croissants, pain au chocolat, cafe au lait, and omelette.",5
Le Petit Broc is a very traditional Parisian neighborhood Bistrot. The decor reminds me of Paris in the 1960s. You might expect Belmondo and Jean Seberg to...,4
Great food. Delicious flavors. The lemon garlic chicken wings are delicious. I ordered the mezze for 2 and the portion sizes were very generous. The owner...,5
After 2 weeks of traveling my wife and I were getting food fatigue.  We wanted to eat something lighter and not spend a whole lot of money. After looking on...,4
What a lovely little restaurant right in the middle of the St. Germain to près Area of Paris. This 30 seat restaurants was completely packed the whole time...,5
Solid four star food and service. Dropped in for late lunch and iced into set menu for 16€. What ordered was so buttery creamy and so yummy. The ham...,4
Yes as an American in Paris sometimes you just need a good burger and a happy host who doesn't look down on you for very poor French!  What a great meal and...,5
Love this place! Food is delicious... wine recommendation was spot on.... service was excellent... and they speak English/ bonus! Highly recommend!!!!!,5
"not very well know but a great place to taste bottled beers!!
Large choice and a great quality


 taste also the cocktails


 Good atmosphere so get in with...",5
"Our first meal in Paris! :')

We were hungry around 9 and luckily it was walking distance from our Airbnb. We ordered a seafood pasta and a salad to share...",4
"Pasta, pasta and your regular dishes.   All home made pasta from back wheat to rise pasta.",5
"Okay after reading all the fantastic reviews I came and gave this place a try, but sadly I was SORELY disappointed. You are known for pasta so I expect your...",1
"The food here is outstanding. Starter was hummus with pita and challah. My meal was Israeli Shakchouka, eggs in tomatoes with feta. Out of this world....",5
"This is a great restaurant unfortunately one of the sous chefs, Tristan Mirotes, is a sexual predator who harasses women which reflects poorly on the...",1
"I am an American who has worked for 10 years for a French Bank.   I have been to Paris many times and know how great the food is here.   

One thing that I...",5
"As the name says ""one upon a goose in the south west"" it's a restaurant that focuses on South West French cooking. Their speciality is foie gras and a...",5
"You're in for a treat if you like duck. Plenty of versions of foie gras from traditional half-cooked (mi-cuit) to raw (!!), great GREAT duck breast (magret)...",5
"The cafe was a great place for lunch. The line was pretty long but well worth the wait. 

We got the set menu for lunch. It came with an entree, dessert, &...",5
"I'd recommend this cafe only for its location, especially the exterior cafe seatings with the view on the garden in nice weather to the petit palais. There...",3
"You don't have to get a tea or Madeleine to sit in this, one of the best and least well-known gardens in Paris (don't tell anyone, shhhh!), but if you do,...",4
Les marcheurs de planete is an amazing place. All the wines are handpicked by the managers who will be very happy to guide you through the menu and help...,5
"This is a quirky space and a charming experience. I found the cafe visited by jazz musicians, louche boys reading books at the bar, young parents with...",4
Simply amazing experience- reservations recommended even if its an early dinner. We had the special. Thin sliced pork with butternut squash. There were...,5
"I was craving some Vietnamese food during my 3 week stay in Paris and found this unassuming place near my airbnb.

The owner/cook is super nice and works...",5
"Friendly service and delicious food. We ordered the fried pork spring roll (nem), fried prawn ravioli, bo bun and beef pho. 
The bo bun was outstanding. The...",5
"Love this place! It's a slice of home away from home. The owner is friendly, the place is cozy and unpretentious, the prices are reasonable, and the service...",5
"An awesome find in Paris! Was not expecting such a cute, homey feeling Korean restaurant in the area. I was tired of eating French cuisine and wanted...",5
"Great little find while exploring new neighborhood. Pork belly was moist, thick and fatty - perfect! 

Really enjoyed the lunch special deal perfect for...",5
"I've had better elsewhere and I wouldn't come out of my way for this place, but this is as good as it gets for Paris.  Real Korean people in the kitchen, as...",4
"This place is simply the definition of perfection - a fantastic first dinner for our first night at Marseille. The food is beyond amazing, especially the...",5
"I ordered seafoods spaghetti, I really don't like the sauce with the spaghetti. It has a really strong of fish soup sauce taste  and  seafoods are cold....",2
"A little disappointed with our experience here. It started off great with being seated, given menus and our drinks order being taken very quickly....",2
"The cute restaurant spills out onto the streets to offer a unique spin to Japanese food. 
I ordered takoyaki set, which came with today's soup, rice ball,...",4
"An amazing simple Italian restaurant with such a cool vibe going on , we're coming back especially for",5
Had a wonderful swordfish carpaccio.  This was followed by a homemade pappardelle with a spicy tomato and cheese. Comfort food supreme!  Finished with a...,5
Great Italian food away from the tourist area. We had no reservation but arrived early and the owner/manager was kind and jovial. Our server was very...,4
Surprised to find a good Mexican restaurant on avenue Baille in Marseille. The food is slightly altered to meet local French tastes but the pork and chicken...,4
"Another Tunisian restaurant, another jewel in the middle of Marseille. You get your money's worth. You can order couscous with different types of meat and...",5
"Our favorite restaurant in Marseille, where we have lived for the past 4 months. Great food, affordable prices, super nice wait staff (who I say look like...",5
Wonderful food and extremely friendly staff! I ordered the couscous with fish and one of the four waiters helping me showed me exactly how to eat it. The...,5
"I wanted to like this place, I really did. Unfortunately we were left with a disappointing end to our stay in Marseille.

I understand good food takes time,...",2
"Wow, probably the best pizza I've ever had. Not sure exactly which one we got but it was sweet like maybe they put honey on it but it was amazing. The pasta...",5
"I had a late night dinner for one last night and I'm glad I went!  First be aware Reservations are  needed as they were turning people away. I had a a soup,...",5
"This was the worst service and food we've had on our vacation in southern France so far. 

After ordering Fillet de Boeuf, medium, we waited 45 minutes....",1
"A few of the workers here are ok. They tried!! The old guy who brought out the food was very rude, because we didn't get it straight with whose is whose....",2
We had a most delicious and pleasant dining experience in a beautiful setting.   Do not miss the opportunity to dine here when you're in Marseilles.,5
"Amazing food, huge portions.  We just went and very happy we did.  Being very hungry after returning to Marseille from a day of site seeing in nimes....",5
I absolutely loved this place. The food was excellent and really gave us a taste of Provence at a decent price. The service was great. The atmosphere was...,5
"Very busy restaurant with a nice outdoor seating but, unfortunately, offering rather mediocre cuisine. Our warm goat cheese on a toast with some greens on...",2
"A real taste of Provence
If you want an atmosphere of calm with a warm welcome and excellent food then you must visit LRP. The decor is traditional and...",5
Came here to try something different while visiting France. Had the Ceviche to start which tastes great and citrusy. Then we shared the beef and carnitas...,5
"Great tacos, great servce and atmosphere! What's not so great is the costs. We had 3 taco's each and a couple of beers and that was 32 Euro's! Coming from...",3
"Found this great bar/eatery because it was close to my hotel and the reviews sounded good. There was a party the night I went there, but both the waiter and...",5
Had an absolute blast here. We were staying at a nearby airbnb and stumbled upon this bar.. pretty sure we were the only two non-locals in here since...,5
Great Italian restaurant at the heart of Marseille. Food is really good and affordable. Its usually full of locals and few tourists. Should consider booking...,5
"Just off the main Harbor tourist street with all of the tourist dining spots. 

Great Marseille style wood fired pizza. Very nice seafood menu items. I...",4
"Terrible service, they basically refused to serve us. We waited for a long time until we ended up leaving, and still had to hear a snarky comment from the...",1
"Great outdoor seating on the water. Stopped in for a quick lunch and it was cute but casual. Service was great, and food was delicious. Highly recommend the...",5
"I went to O'Tacos because I had few options at the time and I wanted to discover what a French ""Tacos"" was like.  If you have ever eaten at a real Mexican...",1
"We stayed at the Hotel Petit Nice Passedat, but the reservations book up months in advance there. I didn't realize it was such a big deal, but they only...",5
"I loved this place! Originally, I found this restaurant on TripAdvisor and made it my mission to eat here. There are so many great reasons to come to this...",5
Service was great. The owner couple was full of passion and energy. They pretty much chat with every table. The lunch special at 16 euro for three courses...,4
O-pho was O-K. What were we supposed to do when we were STARVING but were in that twilight zone between lunch and dinner? We didn't feel like a pizza or...,3
"Delicious stop, loved the dumplings and egg rolls. And, the pho...yum! Noodles and spicy shrimp hit the spot. Very well prices for the amount, quality and...",5
The food was absolutely awful. Worst Pho I've ever had! Worse than what you get in a mall food court!!!,1
"I love this restaurant.  As a first-time visitor to Marseille, we asked our hotel concierge for a casual but elegant place to dine in the city, and we were...",5
"La Villa

77+

La Villa

4.3

(156)

Seafood Restaurant

OVERVIEW

REVIEWS

PHOTOS

1 of 3

CALL

DIRECTIONS

WEBSITE

Late-night food · Quiet · Great...",1
"Good service and food that hit the spot. Between three, we shared the couscous méchou, couscous merguez, salade souk, and a small carafe of red wine. 

The...",4
"I had read a nice review about this place online, but I was terribly disappointed, especially given the high prices. My tagine was mushy and bland. Barely...",1
"Well it started off with me ordering ""a glass"" of white wine. It was bitter and undrinkable--I noticed they brought a small pitcher but thought maybe that...",2
Very much mediocre if not super market level sushi.  The only reason why i gave another star is for the French bearded (Legionnaire dude) server who runs...,2
"Good pizza! We had anchovy and cheese pizzas, and both were so simple but oh so delicious. The shrimp pasta not so much. Also had fantastic tarte pomme with...",4
"MUST try - steak that is aged and cooked so well - it actually melts in your mouth. Recommended only if you like medium rare. If you're lucky, you can see a...",5
I came last year with my uncle and the place is exactly the same even the staff. Very intimate and close. AMAZING Pizza and the eggplant is a must! I don't...,5
"We only ordered refreshments but what stood out about this place was the service. Unlike many French restaurants/bars, the wait staff was very nice and...",5
"Secret classic of Marseille, a place for all, to drink to remember or to forget. Nothing really out of the ordinary except that here you feel like you...",5
So sad that my memory of this beautiful town is ruined with our experience here. We were a larger party that split into two tables. Two different servers...,1
The service in this place SUCKS!!!  The food is almost passable but nothing great. Tourist trap for sure. STAY AWAY!!!,1
"Racist.

It's a great place if you're not visibly black. I waited at a table on a beautiful sunny day for about 30 minutes as was completely ignored. Every...",1
"We had some high-quality, amazing crepes at Ambassade de Bretagne! We were unfamiliar with what food from the area of Brittany would entail, but let me tell...",4
The worst Service I have ever seen. Good luck getting your food on time or pleasantries from the server. I would Never come here again.,1
"Hi hello my friend and I went here to get a couple drinks around 18h00.
We walked in, we're looked at by a server, but not helped or seated until we...",1
"We really enjoyed the food.  A wide range of dishes including a number of traditional recipes (allegedly from the owner's Oma).  
Make sure you try a...",5
"Lovely find. Fantastic food so close to our hotel. Great, nice staff. Fantastic escargot and foie gras and ... of course ... the wine list :)",5
"No service, no food. 2 houtrs waiting for non existent food is a waste of time and life. I cannot reinforce how insulting this place was.",1
"This place lives up to the great reviews. The menu changes it appears, but everything we had was just amazing. If you can, do make reservations, especially...",5
Went here when I was visiting for a couple days. The concierge told us about it after me kept asking for a place that wouldn't be full of tourists. They...,5
"Such a great Burger joint! 
Make a reservation because it doesnt seat very many.
Every burger I have tried (about 4 or 5 different) has been great
But they...",4
"Great burger, cooked correctly and a tasty, fresh bun. The toppings are a little crazy for an American, but what would you expect from a burger in France?...",4
"I had to review this newly opened burger joint in Strasbourg. ""Le Pied de Mammouth"" is a somewhat rarity in this town as no other restaurant is dedicated to...",4
Excellent low key pub away from the main tourist areas. Good selection of local beers and great simple food. Loved everything about it,5
"Great burgers, kid friendly, and they even let our dog in so he did not have to endure the cold weather outside.",5
"If you're out and about in Strasbourg and you're in the mood for a burger or a tarte flambeé and a beer, this is your place. We wandered in on a rainy, cold...",5
Lauren and I stumbled upon this cozy jewel whilst strolling thru Strasbourg. We ordered buckwheat galettes (savory crepes) and a gigantic beer for lunch. I...,5
I went to this Crêperie during Christmas. So far one of the best crêpes of my life. My bf and I had been trying different sweets the whole day before went...,5
"Delicious!!!! And so quaint, we went for desert and ordered 3 crepes and just skipped dinner :)
The salted caramel crepe was the clear winner, the grand...",5
We had reservations for 1900 on Christmas Day.  We confirmed many times.  The restaurant employees closed the restaurant and were not helpful to assist us...,1
"A cozy place for a drink. Not bad for couples or a small group of friends. 
Menu have a variety of alcohol and appetizer to choose from.",3
"Nice little bar in the middle of Strasbourg. Particularly good in summer with the terrace. The food is not particularly outstanding, but this place has a...",4
"Un petit bout de l'Italie en plein cœur de Strasbourg. Un accueil et une ambiance chaleureuse. On se sent transporté.


 Les plats sont délicieux, la pizza...",5
"Great bar to have traditional Spanish tapas and drinks! Price and food quality are satisfied.
Stop by and enjoy, I totally recommend it ;)",5
"DO NOT EAT HERE - intoxication alimentaire - Negative -5-Star rating! On Thursday we had lunch: 3 appealing-looking and tasty tapas + wine, but 6 hours...",1
"Cheap, gross food in a cramped space. We went in here due to its many stickers on the outside- usually an indication of a good spot-- but the food was...",1
"Okay I've been there twice. The tartes flambees are not good. If you are looking for a nice and well furnished flammekueche, stay away from this place. The...",3
Very good! Cute and small. Pastries look amazing. I got the Bollywood express and it was great! Service was good as well! Great prices and a wide range of...,5
I was looking for a small cafe to rest in while walking in Strasbourg. It was a very small and cute cafe. The service was fast and friendly. I ordered a...,3
"Cafe Bretelles is a legit coffee shop and a great place to stop for a break as you wander through Strasbourg and Petite France.

All baristas here are...",5
Awesome place to come for coffee and breakfast.  They had exactly what we were looking for - caffeine and a true European breakfast plate.  We sat at a...,5
"When searching in a new city/country for a proper cappuccino, Flat White or cafe latte I've learned that if there many photos of a pretty cup of coffee on...",5
"Excellent Bagels, freshly made, and good muffins. Takeaway possible. 

The eve i was there, there were a lot of parents w small kids.",4
We stopped here because we were starving and figured it was something the kids would eat. It was alright. Pretty average I guess. One person working who...,3
This burger spot was really good. Romain was very helpful and friendly. The bacon cheeseburger was to die for. Definitely comfort food coming from the statesz,5
"Excellent classic burgers!

I recommend a simple cheeseburger with lettuce, tomato and mayo!

Great buns, perfect size!",4
"What an amazing little restaurant! Both the inside and the outside are cute. They have a variety of very, very good beers on tap. It was a mix of French,...",5
Nice local beer and wine out of the way of the big touristy spots. Enjoyed a witbier and Riesling,4
We found this place while wandering around the petite France section of Strasbourg. Charming place with locals more than tourists. The local  beer was...,4
"Fantastic location, decent prices! After lunch we stopped here for a crepe and sat outside facing the cathedral. Perfect view, fast service and a tasty...",4
After our tour we popped in for hot tea and croissants. Tip: if you are getting something to go - YOU ARE NOT ALLOWED TO SIT INSIDE. We were in a group of...,4
"After touring around Strasbourg, we were looking for des crêpes.  We stopped in at La Cigogne for a desert crepe.  We were not disappointed.  The crepes...",5
"At first I thought wow a great place, they can seat all six of us AND my dog. We sat and we waited a bit to get some menus and I realized that the place had...",2
I love the ribes very much! It's very soft but tasty as well. Even the beer is very good! I like the monaco beer served here! Very fresh and sweet. Also the...,5
This restaurant is great. We had a lovely waitress who really attempted to communicate with us even though her first language was not English. The actual...,4
"Nice place, good food but way under staffed! 30 to get your order...
Rude waiter, enough to bring the overall experience down.",3
"So, we asked ourselves: where in Strasbourg do we eat good food from the cuisine alsacienne? Authentic food made with love? Not touristy, not white cloths...",5
"Good, fresh Asian fusion fare in a quiet neighborhood. Lots of seating outside with an awning for shade when necessary. 

Sampled lots of smaller dishes:...",4
"East Canteen is so delicious!!! The staff is super friendly, and all of the food was very flavorful. I highly recommend the shrimp with curry and coconut...",5
A small restaurant with a contemporary decor. Very friendly and helpful staff. The menu is creative and changes often since they use fresh seasonal items....,4
We booked this restaurant for my husband's birthday while traveling in Strasbourg.  It's set in an old mansion on the canal.   Our dining experience was set...,5
I came from New York City to visit my best friend and we went to this amazing restaurant! It is without any doubts one of the best restaurants I've ever...,5
"Wife booked this place as a bro date for and old college friend and I while we happened to be in the same place. 

Can't complain. The setting was beautiful...",5
This is now an Indian restaurant called Namaste. Yelp please update your information!!! I'll let you know how the food is after I eat!,1
Loved this - it's very small but very special and authentic Tibetan food in the heart of petit France quarter in Strasbourg.   We sat outside which was no...,5
"In Strasbourg and want something else than traditional cuisine from Alsace, near Place Kleber, with the quality of a one-star michelin chef?

Look no...",5
This review is for Rohan restaurant. On a busy Strasbourg Friday right after Christmas it was almost impossible to find a table for 5 people in Little...,4
Great place to come sit and relax. Very nice staff friendly atmosphere. They even let me use there wifi. Beautiful hotel. Great peach tea. I sisnt eat...,5
"Delicious and affordable all-you-can-eat-and-drink Sunday brunch!

Heading to Mass at Notre Dame cathedral in Strasbourg, but wanted a full breakfast first....",5
"It's good, for real, the texture of the meat is so tender and juicy, the waitresses are also friendly and nice, just the price is a bit overwhelming.",5
"The service was good, however my husband's foie gras was under cooked. I had the three fish sourkraut and the apple tarte. It was ok going down, but...",1
"A smallish, but comfy restaurant/bistro to the south of the city centre, serving ""local cuisine with attitude"", i.e. the local choucroute/sürkrüt/sauerkraut...",5
It's closed or the address is wrong takes you to Mc Donald's we looked around and found a place a few blocks away,1
"Probably my favorite restaurant in Strasbourg! Very welcoming and family friendly. Sushi taste amazing, for a very reasonable price. I would definitely...",5
The venue is very classic and nice. The atmosphere takes you to the Alsace region straight away. The food quality and the service are very good. We enjoyed...,4
The first time I had foie gras was here and they didn't disappoint. It was absolutely delicious and melted in my mouth. I would come back for more. I also...,4
Food is very good and the ambiance next to the river. But the service is awful. It wasn't even that busy.,3
"This review is only based on their lack of any customer service or people skills. They were rude and short, and their atitude was more why are you bothering...",2
"It's a decent bar just off the main island in Petite France. Given that it's off the island, it's a good location to find room for a large group without a...",4
"Wonderful find, an easy walk across a beautiful bridge and through the Tannery district to the heart of the old town. We ordered the special of the day and...",4
"The best lasagna I have ever had! Great staff, friendly and nice wine. Such a contrast to the dinner last night and half of the price!",4
"Everything in me wants to find something super nice to say about this restaurant, but I can't.

We reserved the night before based on reviews; arrived for...",2
"great food, delicious dishes,fresh and prepared at the moment. prices quite ok.. nice atmosphere",4
"A little pricy but VERY GOOD! I used deliveroo and the food was still amazing! Perfect portion size! I'm not vegan, and the style of food was delicious",4
"It's harder to find a better place for a typical Alsatian meal while in Strasbourg than Lohkas. Located in ""La Petite France"" (you know, the picturesque...",4
"We wanted traditional Alsacien food and this restaurant did not disappoint. The interior was like we were in an old German cottage with wooden beams, quaint...",5
"So glad we found this place! It's smaller and less assuming than some of the nearby restaurants, and we appreciated the quiet atmosphere and good service....",5
"I have been coming to that place since at least 2009 - in other terms for a very, very long time. This place is known for its quality and low price during...",4
"Worst restaurant I have been to in a long time.  The salmon sashimi was served as 2mm thin slices of salmon laid on top of a bowl of rice, and had no flavor...",1
"I like this spot. I have been going there since 2009, and it has never disappointed me, even if over time they removed their tatamis seating area and...",4
"It's okay, not that impressive , like Tonkatsu Don , the meat is not that tender , and the price of ice cream is overwhelming. The most important thing is ,...",2
"This restaurant is an institution in Strasbourg.

They serve classic French Brasserie-style food. Product quality is excellent, so is the service.

My...",4
"Tiffany location, I had the impresion no tourists, but fully seated, very good cuisine st jacob & soup legume, dessert vereeery delicious and not zoo...",4
"Very good, old restaurant. Everything you eat there taste good, but not more than that. This is the place to go if you wanna eat classic meat (lamb and beef...",4
The food was wonderful and healthy - perfect for a lunch in Strasbourg! The owners of the store were extremely friendly. It was a little hidden/off the...,5
"One of my favorite restaurants in Strasbourg! The food is so healthy, light, and delicious! Not to mention the people who own the restaurant are so sweet...",5
"What a lovely petit dejuneuer for our morning in Strasbourg. Porridge is hot and filling with add-ins such as nuts, chocolate, chia seeds. Smoothie bowls...",5
