photo_id,business_id,caption,label
CSp8yO8WgzoQEpfX8rg3dA,7JOo6MO-bJMhfXobJG7SRQ,Supersize Cocktails,drink
CsvsTvs77eq2sO0krfNwWA,EV1jAj7NFNmNIqOnwZ4Acw,We ordered the same thing... why did they put my lemon drop martini in a water glass...,drink
CT00jRUf_pnnSPe34nuxXg,zMTPG5iGeakd06z-BqZrFg,,drink
Ct0KS_PNlCk9rsnnwULMoQ,khb_lj7jgCzi3akuxMyEdg,Earl Gray Boba and Pumpkin Pie,drink
cT4bMT8x9psxyKxOBqmUzw,HyvavSam_sME5Q3O3aR2Bg,Orange Fruit Bowl,drink
ct7jRH5wJJVzCLiDQWH_qA,CfmIAubGljEM3qOouKfadA,,drink
CtDn_0eCTIua6FJPUQJZcg,SqGY66bcJ2Tr5-egm5WvNQ,,drink
_CteXJils75zGeJcgrXXpg,GzAs1oSFEjgnVS5HwrYKTw,Flight life.,drink
cTH-0ooZPApEzLF1HfISFw,j8MJmNfQrOGUX6AJ0ZkjaQ,,drink
C_TjsV851xobZiFrlp3NGA,Wb_DdycHZj6PPxUYv5NwKw,,drink
cTkRDN-OXgQWlLWsEsNjUQ,Mksyt1TZQ-7vzCZjeuzfAg,CASA manila's signature Mabuhay sauce collection,drink
cTLgAHjz4x8J46AfZ2Du2w,gtdsThqKAFsooaUJuHjVaA,Strawberry Matcha Fresh Milk,drink
CTPGcTGP6kqU3EVm5pueKA,HwV2hQr7fbpiG8wODWJQ1w,Mexican Cantarito,drink
CtPyJ3fV8y9u2XWQhKjTCQ,_w5hBpkjHs5_Hv3pLeHtIw,3 day red sangria,drink
CTqE_Gt-RZlrsmZzPkq9jg,VZl29j0EMaXP_RLf78sR9Q,,drink
c-TrJ3OMjfy2H9ms5RXjtg,tDYcVluqZwieulc1iqxGXg,,drink
cTsHVlhsL4nCoSQYDz437w,kEt6gsDrXAo8s8O4LDBhvw,,drink
CTTJwL6MpNTS8sAteMv16Q,rUkiXJdFA8KCnwVlP_Reaw,,drink
ctx4pi5AVK3O6WwmCYAy6g,EntlXD-MLYqKE85292QyrA,Flat white at balcony,drink
CtyNyIepiwNnXRTkRLd8Rw,y8rIT1NQIaHTlYpvx3d-yA,Strawberry Crush,drink
CUafgOVjBuOzNer2TPAoCw,U0guEiKMqABFcyzPfzGH_w,,drink
CuCPppNs_UJYLkFc_WpoyQ,MdS6EHt2RZFpn9fQXZc9Ig,,drink
CuCv8xUiJ38OS31wu1Wo6Q,umxki_So2--o08q9bkXK6Q,,drink
cUj3PynsWKHqSXLr4ekBng,hXK6flFyeUKeGWNaLwApYg,Charlotte Mint Cocktail,drink
culQwmLWKpP7INqqcjddlg,UQivRHg1QIXKYDylWKs4CQ,,drink
CUmWqd6pm6WW_0hssuyU7g,dmTP4Am6wKrxwHrBdmFsQA,BK Coffee,drink
cuRbckf7I7QwCzGoswuUow,G7xS3HiTKHnRhI8cNRGXpA,strawberry basil lemonade,drink
CV0OF12Ecrp62wdQpxr4-w,7Zy5LURpW0VwmXqdJZjP3w,,drink
cv5SFzgYfP-gfLDBUmRGkg,cJREFoHP-dAYmwDzfWOHbA,,drink
cV-jazfGR845X6Nvxe1OxA,7ZOTARscTr3opn4qLbbnZw,,drink
cVKkKldtgIehEaUN1ePdXg,EUVST6G-b8koXTzcTt4pYQ,,drink
cvmEuVCgimjkkb7g16v5rQ,ZCzey5aPhd7jYIoHsUfjmQ,Island highball...fruity!,drink
cvnqJqdaONFbivwLXn4FoQ,_w5hBpkjHs5_Hv3pLeHtIw,Sangria,drink
cvQXGGb95XuF5-QMuis9VA,Y3DIeqZGytfbvW-ZJG96LQ,,drink
__-CvrSxDUJk0cKx6aO1Gw,kNtToQSP_Y5U8tznLXuCaw,,drink
cVulcoSmeBtpXa8_0lrCVQ,hm0y7QxT-UUmQcF074qV0g,Cappuccino (~$3.5).,drink
CVwi9pHIQErF55DLkDmhvQ,9kFhX8JgZp3xhtjwit2ZEA,#KarmaProsperity,drink
cvzHRUKcXseMDeJzKGXc2w,sJ8B4Lq6AY-m5dzIbDNgyQ,,drink
c-W0Dtb33GfTIRLjzRtnFA,ujHiaprwCQ5ewziu0Vi9rw,,drink
CwdLYL1faXOX-ljis7aZaA,RSPEJeFTKs1BsiVgjHp1WQ,,drink
CWeWoIj4kCnmYmL_g_wgiQ,3vOWSanFt56CwRJOE9Kj_g,,drink
cwf5Ye-xeE4BSLvkhLttDA,CSu3jTkqbALnl-uFf8PTZw,,drink
cwrCWLp311Ni2TcUV6NM3Q,amVT5bM8izXyu7ro1shrng,,drink
CwTWLC8T04zgkaARMZ61Cw,H-UjZkqI3_4OK5qXPXxMwg,,drink
Cwu40WPtAtsQ37LKDo1gSA,vV1fHfmt6ExvLyR9tNMxQA,,drink
cwWZdVPvdjVY5klxaKpkgA,lQvMJ02_ZVIVV4e3pxwhYA,,drink
CX07ZmLZ-o-NaHeVLEtK2w,idWdWF7We8XaOWDrSHiDoQ,Thai Boxer,drink
cx6m86h8-hEIktoCBZBGGQ,XeDtnkWNTd3oo75Vij96bQ,Bourbon apple cocktail / punch - very good,drink
--CxAC4wel7GrFhrC2cRpw,MW4oUlTstLsUHhO87K1tXg,Latte. Vanille,drink
cxDQU5aW5HW_r54XJCj0yw,2_mMtnHH16EfL-AvQtk8xQ,,drink
CxF3A1PoQxtovnD25Un_9w,XJN3OhXLBDa8zAqdi21FFQ,,drink
cxf-JqRwW31kQeiwgzyMgA,-Js0NjBhIXdH343IDLeKpA,Tropical Green Smoothie,drink
CXiGpzAPYDqLn4G4PNgYcg,n_K2xa_nqzUqaUJa0S_5tQ,Mango black tea with boba,drink
cxJVYn5pi3ABZdRNjsENmw,YNDxeeRUARbd8GRnscJSvg,Finish your meal with an Italian-style cappuccino.,drink
c_xnG2kKmT1JtoF1Nd5NVA,8_yo_WS-5WFs0Pv8FdlzaA,,drink
CxPbrDgAudLyLvQoxNATEw,9L8UgjIvLfwylrFacB2HuA,,drink
CXSWs3hVuri5IfCgKusP9Q,U3_446QN2gdF87stGCfu1Q,Come join us with fun Dragon scorpion Bowl!!!,drink
cxVni54Kq64XLvtkS_YC_w,nfOMhxDNAzPmHpg8LQS0uw,,drink
CXwuPLq4R39yN1cBvNL4wA,8D0riP6OYLoQ_pPE7Q2MNQ,,drink
CxZr2olgaicYYQOHQnhXSQ,qIkmN7hMaUmqHdH7yLgRzg,,drink
CY930zQ4XBLHeEy-kyTPWA,ui3NMjdiIrILl9JFGcLfbg,,drink
Cy9HYCfOCaglFN0OJJFKlw,byCy8CgQVNDOp1EHNx09bw,,drink
CygiywVzARysxlx9p2UhjQ,zFR99jgMi-qzaJXIx8MXHA,,drink
cYh97pIvUrgfG-vv5ptgDg,w31zHo_nneHsYLa0iEPZJw,,drink
CYhcirJKEuI0kDpuZnqaoQ,hHe1mFDxxrtejXHfiysJJg,,drink
CYjFBLdZVg61ikUSPBSqlw,Cf0iV72DTqR0ggBje2d0sg,Latte for me and chocolate for the infamous Ahmad A.,drink
cYO326hFdjJTMjGobgvb_Q,1rURUVztowOl0lMoVHyNpw,The First Timer,drink
CypfFRhlHVlyublkTqi4mA,hsR3SQXf0525zkOl6POWVw,,drink
cySToKTz4lCM0_XWql6w3g,sV2SXZF2ZySzYyMP5hMybw,,drink
cyW08t8SMuDxOky1VUoiug,OETh78qcgDltvHULowwhJg,Happy Anniversary!,drink
cyw78VERwVz0JTSeV2s4-A,Noi53T0PWNEN9mQRS3-Ncg,Small iced coffee with cream and sugar - great coffee and less than $3.,drink
cyY5yelXPcDMKtCzEm-AAw,pH0BLkL4cbxKzu471VZnuA,,drink
c_YybdXFaTRaYDzK66CfXg,NHLK-22zTUyzs335Ctr-mQ,,drink
cYybV-aQ3nG_-IVJX-iQhQ,XzJc4V_8x6CT-dFMnjRSqg,Bubbles and sugar,drink
CyyyvNNuSBrE8KDaxeDuEg,p9MW6KPWpdFy0lZGvo55Qw,,drink
Cz1j4cmkRPeeso6p20N5_g,e-cxqDjKEHEcISP2iGcZxg,,drink
czARZ1DwOmwNvkP534fD-Q,UCpUOtvqR-NBWBNVMzJleA,Down and Dirty Martini,drink
CZIAU-CxojXlW1qhXX3BoA,z2EAPuklanV4fiFYzHkAnA,,drink
C-Zjl0vFgpwivl6r9BpETA,9kQSV2i8v_MBVN0jKh9bMQ,Donuts donuts,drink
cZlzBJdMAC2d0jsCyC_7MQ,yzjQvTWiinB8pmbCMu8vuQ,,drink
cZMLln9b5__nPE3UckybKg,KuyB4pILxj4pKHvbY6CrJg,Vanilla chai,drink
CZMose3QT6uZPJ2oYGjCAw,s6Ds2KXvfYXkucWl6li1UA,"Modelo Especial is a rich, full-flavoured pilsner beer.",drink
CzMP7YUIMKsKEarD6IOIjg,DjsGk0JjkDcysHaiIkKFCw,Chia boy,drink
CzO4it1YTRjXV08yAFxiEg,ucjDFc8YgtoIYm95K1dZ2w,"Copper & Cactus - St George Vodka, ginger beer, lime, house prickly pear ginger shrub, Orleans & cardamom bitters",drink
cZPGcPAGvsPg-hofVysi1g,BncSpY3IPix5s-4SOHCtLQ,Saki,drink
_czseZTMFVSQ__TABmfSqw,u-Dst0PsuNvwzB_0o1JXBg,,drink
cZvpWKzbxJFMuhXNCedB7Q,JuBw7e5HDcVJ7PjXIbE30Q,,drink
d01IQSNdG_Ul7kmgbIslaQ,ChZUym-m7ZcH_mfIlv2ckw,,drink
D0aXHJse6j3WrJh4Lo6Tvg,4s_kb5VXnx96fEJLZ_AkIQ,,drink
D0Br8Vq9z7bzxqgNcPoyGA,z5eeJA-ItO9EZDkQUoxGyA,Cold Brew Latte,drink
D0DlCClt7r9T8aN5bzpWuA,ERuWDU3A8uVoZT0CCjZbcw,,drink
D0f3gjJlX2zdq8Y0tGVewA,kKGiviPBH3UJ0xRmzc7jmg,Nola Cold Brew,drink
d0nzUMZOqrDKZloZfdvHCg,2uAicR2Gel9BMy7jyYUcjw,BK Coffee,drink
d0O4PceTVWxesmbvNmFdpA,qw1T026yhIb6MR_Xf9a9Vw,,drink
D0okwZDWLC-RnHN7BzyPiA,uwBJlA27pNywYTlPBiSqVw,,drink
d0PNz84M9Sa1n84MaT4p7A,WKayXylpXcAEReoqgNK3tA,,drink
d0soI8m2xBHCOIfpafVu2A,1nPGvKJ8pjXZEEX6QUB7Dg,,drink
d0SRTLxV6R6ho7EczveF1A,Shfg3OSN0LuexhugwaVdaA,,drink
D0YJJhQhc7Y2RRjMluGR-w,kL-ewcgP_Qbakdf1afIqIA,Strawberry banana smoothie,drink
d13nFrB1Fn4nz70_p0VI6g,1NmGVWYlF4iMngM6arKJTQ,,drink
D15XTG2Kd_yTumcaVOgGDw,hQ7NikMijOLR2jXpMCTUHg,,drink
d1G2zInRB3tmsHpqpRjDFg,L_aegpnqvLhJ9inbrtT8wA,Vast craft beer and European imported beer selection.,drink
D1_OtSPfMx_MWQQsfgG_LQ,oUJXPurI_LFTZhRCZcRNcg,Split Thai tea and Jasmine milk tea,drink
d1p3hCAoI8xYGzQl1pODYg,RHO331ipxuIYqvmn__Sxwg,Matcha shandy was delicious,drink
D1QR2Gizi4VwmLH5QCv4xA,ZibmYdOPKLlqDM9oR6xzOA,W/da famm,drink
d1s8i5xCJsAJjG2Zvl0PUA,B3p3SOzdRZ88yT96oJ72uA,,drink
d1UDwoUcSSPYpyHoTyIdxQ,ZP39Z9C9l47QaiiXlRSrNA,,drink
d21Ass_9Izrfr33gIophsg,bH3xVTnb_5w6k7ILK82Kaw,,drink
d21B3xomOQaIaGTvtk50Hw,EIMcfTgbWcbkIGajmPg_pw,,drink
d2h__Q2qTevf6m96NLEq3g,K-uQkfSUTwu5LIwPB4b_vg,,drink
d2K8YE3cOaxJ7fPhPrzNWQ,KcNWvpy6jErME-a5XnpWLQ,,drink
D2KuH1fYzvx1gtFaaiA1iQ,9KmvrnyjWTr4sly0Dt770g,"Keylime Cup, Jardin Nelson, Place Jacques-Cartier, Old-Montreal",drink
D2TnWwgGUB9ZWIhh3TzDjg,G7xS3HiTKHnRhI8cNRGXpA,,drink
D2v6FLgYwGlGQJSc9v0WzQ,qfOSFYfT23CIya1KmD7EGw,Landshark on tap! #score Good beers with good friends! #grtCLE,drink
d31x019ei0pl3yUtcB7joA,x6LzkLGffOjnqTVPTWao-Q,,drink
d3iIxy4j2mWeSyAKQ9C9KQ,vh7DT2UwLsxtmmdxhIiJTg,,drink
d3jeeg1OEW75NWHkegl2ng,XT25YpQoNDuzAZHur-HZ8g,,drink
D3lbPQ8lJtbej-0HPlHS8Q,fcOZX7sPaO2tVM_ehtfiNg,,drink
d3neBwE1qmJHRB1lQ08DsQ,gjATEWAllTfxfxhGqJ93sQ,,drink
D3TlV0rpRy5z_55fq5hZBg,woXlprCuowrLJswWere3TQ,Thai coconut drink and another whose name escapes me...,drink
D4dlNRWcsFNpq2JNnKxcvA,R_z9LFtqbBB9pANO530w9w,,drink
d4J5G1SaElub7RZFYHfSlQ,8Aswo1-FW3_8PKVyM_oVQg,,drink
d4jjiiPWqWNzCV5lQrdgOQ,R8MlQBl08OICEJOvwsw25g,Our Rico Rico Cocktail,drink
d4nC-0xWwM4bLMs6UDaR5A,MIKtRbY36F9hrTQ3lLgEzw,Papaya Nourish bowl,drink
-d4O1geTy1u4hqpIDflt-A,n6IWvkVMWB9OIRZBXh5tHw,Such a magical place!,drink
-d54X0NDA-kahTkJKUC6kA,HTiupfkYLtdXByDPG8z7KA,,drink
d5bUnrePrTQutH9OMzULdg,T0NKethAB-FFR05EeZCzuA,BK Coffee,drink
D5gOYI9GZzsd-rJXMZAD9g,MQsccAhTxdd2Y5JBKjrT9w,Summer Tryst,drink
D5hjaJgUrD10OtPiVma0Eg,DppMDrrAE3eWkD3JE7gl7g,,drink
d5jBrHd_-jao07EZqjqV3Q,oFRTTJbINsE_lejMLOCuOg,,drink
D5NRy6fwKOT4r3rF0hiCaQ,OaksCsORs2tUGxSJWhydJg,Hot longan honey tea,drink
d5TOVUxcW50Dl0Ogy4nN0Q,3i8QcSgFgGQdc_2eikQd7g,,drink
D_5vsTWP_DwO8Lp12H8n8Q,cSuhafsHuqH4ujWxC85DhA,,drink
D6_6vIJ5elijliOGl5MQiw,hibi9wzmapGRQL1WT5FtLg,Good for fries,drink
D6894fmhgpu43ptNMifV-A,0imWty0eKpz8YpuZAKF83Q,,drink
D-_6k-aT1ByGbnOrElGgnA,SeNOJ2zYHziptxLuiRINLg,,drink
D6o-_64pyAt2Hqkh2i_F1g,eS76100l3h7Ollb5s3_M4A,Mad House is random. Okay coffee and nice costumer service byt its time for a remodel and a bigger patio,drink
D6tsCkJkCkEgLTrXUU4ZpQ,ejaUQ1hYo7Q7xCL1HdPINw,Thundercloud,drink
d6U-EIzZFnrTs8G5LfNdrA,oqVcCVbwjcA1LXzGfR2z9w,,drink
D7EF6o07AhlJe94hOmfVwQ,FglXSTFdlSM4WoCcEf01tw,,drink
D7i1seA764OgFx87fkwayQ,ADgacmZ-qXrSOhMfU6bmTA,,drink
D_7K0PDU6iGHXICg7O8Kcw,YjAo1DBb0YuPE_RWmhNyrA,,drink
d7-ktXmoskjXFZiVg9vzQw,7qHU_Zh5qEJP3DaaBHqWBg,,drink
d7Lim25E9g29clKhYS5ybA,CCVh8YKdN3c-WgqEbzya3A,,drink
D7mgsHDa7jjZUK56au5SBw,ahSFUPojs9X3-1jP-QPb-w,Double Espresso - Ice @endoedibles on Instagram for more,drink
D7PRVr91rr3_QHIlsCqqYw,mjDo6APNdY_KHLYbS1BeHg,,drink
d7vi5eZoCuRRkNJcSLIPXg,ggd0cEaHFeKfOHgKZ2Qg4w,Bar crawl!!!,drink
d-7WeFoWEyywiqlM9QnWDg,wZukjLaf1V2dLRQap_Zriw,,drink
D7wzdqyACoLZmJxYRM_RtQ,KXITXbKuE60WSUDs7NZVLQ,Red & white sangria ($6 each) Happy Hour,drink
d7ypn1mpJsVZkV1Cx9wd1w,cUGFEQOu3_VsOpbvHGx8ZQ,,drink
D87IANkTOQLRsntbOzDf1A,S1Gpj_cqlEzitBCGAXj5aA,Authentic Indian food in Las Vegas. Gandhi is the best restaurant for it. Must go.,drink
d8CX_2y1Q_ycZ6vOWr7Ujg,wkKlpSx3OcoGJiv7p8VZzw,"""Lost in the Woods"" - Old Forester 86, REAL coconut, lemon, pineapple & clove syrup, orange flower water, Laphroig mist",drink
D8ED6SDPUGjoe1PN1eAp4A,LR1JNvpNrx2N4HNAyhHvrg,,drink
d8gR9Np31yl5HYP3TElGdQ,6zKU06XeCBdRDnzgNB5NmQ,,drink
D8h2A5kkemblHiQcj-tk-w,g-Q3rLkyGT-TtiRgE-PvgA,,drink
d8kT66FOXI3b9hl5y3BnpQ,svijhRN0hWIHfKb421D1Tg,,drink
D8RS9oS-sjJ9pJOW-VbLBg,0ZWIIniU-D6IX4eX-I1pQQ,,drink
D8WNgcnvnKpX3hMlhDSOtw,jCvnGFx3nWX51OkDW8mSsg,,drink
D8zIS3HVhTxA8MW4RSPj9g,ucjDFc8YgtoIYm95K1dZ2w,,drink
d9HNpxQL90B-5l6d9JSANw,xEHGZ-jVUSOqE9lbXO_3Tg,,drink
d9iop0G-DsBCzmBQzcTyaA,61wUpoim2yzSMPKxg58ReQ,,drink
D9j5V2uydpKLFclcNP4EVA,7PRse3yCQbEprAj1DWrEQQ,What was left of my Branca Mule - not my favorite but I'm sure it'd be right up any cocktail connoisseur's alley.,drink
d9OKbuBNZH56DCNyqQerhg,gO_z_5FQVHLCiJjOsfE1fg,,drink
D9Sl5xDtHeorIVxPWs3lNA,XnJeadLrlj9AZB8qSdIR2Q,Anniversary note :),drink
D9s_ZXkBZyYTfPYVlXpwAw,rTS8LsUmNIiXsXydE49tPA,,drink
dA1S7bN0IRtOJjIgJNGoQA,eDHI182_jkKnJSFDjUlK-g,,drink
DA3IaEC94EqVusaSBq14YQ,2WVNZiLZQqzVZchyPpr7Wg,,drink
-dA5g2-32pzeg6KvRgKLFA,KU6EYISdKH-jw3w7vZa6Pw,,drink
DAagXMDzOv9cep4bPy_z3Q,kbYUkCMetQ5YHPrABu4-Yg,Tropical Green Smoothie,drink
DabPD8erJM8U2WTp95JJYw,JKbovvbmbQKgb_v7KBpzPA,Royal hoji milk,drink
DaD9yqXxma6QjyvCQo3guw,t_1myTZfYeEQ07Jr8JEF5Q,Ice cream,drink
dAfvmkXXOJbsGYsdHH3CxQ,iDrlmWvum4yrNhanInOyOQ,Kombucha making class!,drink
DAH9dD5eZgFmcyOcJ_YqFQ,CeWu2SuUQBYnS68sgg04wA,,drink
daibOC48g9m91t8NFQnyOg,DESv2ys6SjBKA4SyDtJvxw,"Fresh, not over salted true italian foodlow lighting, easy conversation & atmosphere where u can talk",drink
DAiyEBv8IgKmeFacI_iQcg,rfvdrAv1yq5_5mFl-aOAdg,,drink
daq25YWG8MalLjrqg_PoJg,DEr6oxw1bWb6vCCr9DSl1g,,drink
dAq8jKUfsxocaxYJsi_f0A,cKfjQxYFn1i3AmTFOniYJQ,Cold Pressed Juice - Just Beet It,drink
DB0HThePeY075s5KmiVedQ,0qsarzXaZau8REdE0rToxA,Always have the best Great Lakes beer in.. Draft and Bottle.,drink
d-b6eULNBqg6dWIQ0fXNsg,sGF2-JpedRU7Mxy8hp_n7A,,drink
Db9SX3EA-UWEr_IdX82o5g,ffi1TJTShRnGh6rjuwdtsQ,,drink
dbDANp2UmRO7FyMdS16fSg,nMoNrpsMqW5099mEevNJ-w,Blended Frappes,drink
dBj8NEIYtqzxmmuiSzITtg,E0QRR3IO5fs9gXst0lOfpA,,drink
Dbm7NmBa0hh3qPRB3YImUw,qZZ8VU1Bk-xCruEAZNwm6A,Brothers enjoying a cold one...,drink
DBMxeXLFwus5E-FkznVuTQ,hQjNgFcp9gHbTPdomCXvrA,La luna,drink
Dbnd8Hgn6FKie-mSa7dlQQ,x1bRIbodhd1AmYa0UAJwZw,,drink
dBQz14LUwQAQQx8SCDsD-Q,E_eZJP4DEj2euBT0VuO2tQ,,drink
dBs3ziVDxpd-mYJ-0npmCA,gnVN5lzHX4n0Nd9ogoHQNA,,drink
__dbURLOBN5-Klu5oDX64g,CODF2Two1D7S5PISLzXVNw,"Really enjoyed this beer, looking forward to summer afternoons with the windows overlooking the river open.",drink
dbv-x5n2wAFcSDO_dIgYoA,uBN8f_-Iw8Z5lkGxbtNgJQ,,drink
DBX9aZtFZPw9rmUUERD1VA,tMYYSWyTppDcF070Hmy-kQ,Sweet Honey Tea,drink
dbXKyjVozdPSmbrXe1mD2Q,svFq2-4Yv5bIXtB2EK24Ow,$5 till 5 Prosecco!,drink
dbZ_Q-cLylAHPBofE2NurA,zBxbRtUcAQvE7hGsam9Agg,,drink
Dc27rVEk-F769b9M8VrXsw,doQmNo45vF3f3zMXjVG8ew,By far her favorite coconut:),drink
dC7yLq6JyP4a63sp4IjYcw,_X-a2fwhGECQKNw3PsSvSA,Stainless and enamel Painted Lady no-drip teapot.,drink
dcbb8LZXG0L5DGS8KPJPYw,lcozzaLLByOKX0Orcg-tIQ,"Whiskey sour with maple bacon, caesar with smoked bacon",drink
DCBI9E2c9PpWl9qllMMJ2A,ejaUQ1hYo7Q7xCL1HdPINw,,drink
DcD6E89zweBWCdXaQSHZ7A,tEaW0zgsYihSTjysrpXaWg,,drink
dCIAuqc-cUaJse-oN7mIQA,698nukvxe7mq2Fra5vDikQ,"Love timer for the French press.! Light, Medium, or Strong.",drink
Dcjskvy9an8rMm6Sn91_uA,L2p0vO3fsS2LC6hhQo3CzA,An Excellent Cup of Coffee,drink
DCL8NXo6ww7zZxtwhR3xjw,hZ79bbzGuiU0ThbasNEALQ,,drink
dCV1wOuRTbQN_i7VN5xvaA,74qMB94fHpKl6p6NkzG2ng,,drink
dcvm8qWLScsJbOitSlPbcg,yZ_wpRr4Svw8YRZ9voCgIw,the lighting is great lol,drink
Dc_X7uaJ9amIMPg6j3ggBQ,M0pkmBUi_CI0qrzN7ee80Q,Americano,drink
Dd1Nc0kUbE_pg_T3sfJ6ig,TcLSBcI_kZIJDVRuCBuXXQ,,drink
ddaBZ6ilkpE9UNKfOxDUUA,nsEO3MRzYLKfgtID7gvArw,,drink
DDBbw_g8iCTh7zS2P1gaEQ,fQt9QVAZM9PM0wFDdROvWw,Got me a Red Coral Lava Letch mug to add to my collection.,drink
DDcNtKDzByXeY06_zY4dqw,LNsZJP6jZ11e0tDljOLPiQ,Vegan Truffle fries with a nice cold one!,drink
dDcq6CbDS36mxCN1iz4DZg,zyPGYeXF4XKCqNN1pjFWhg,Italian Greyhound: grapefruit vodka/ aperol/ soda b20/ rosemary sugar,drink
ddgiE92wly_evEw_XHAvWQ,28WnwHfqpneCfxouemOmeA,,drink
DDi3irz6OkXHWSX-ietRNA,0-_yunJ6-2EkogfCgA8TwA,Monkey see monkey do (vegan lavender soft serve & Bananas),drink
_DdKfpuTIZ-Bx3JIeotCNw,W0ya1E9jp1yB8IFiGxr4fw,,drink
ddnDoxep4CfYex2IJcGHTQ,9MoOvy7YnAByWtMe4Wx2sQ,,drink
ddoHV8Nc6tWFKWdzb-zlcQ,9MnbQg7kfb_WgxoV0hXKSQ,West Coast IPA. Nice beer selection.,drink
DDokKbw2GuEH13PVqUce3A,Al-cFxIKoJpbPW9Roy0FEw,,drink
DDp8V-55EZBGas8QtPNX3Q,KBh6c5SKnqzjG2pU-xIwIw,,drink
DdQuzZzDZlXnZkWEG7nccQ,Bonny62rswQQ6-sC1DpOrA,Bevvy Uptown on 7th Street,drink
DdSqI0e48N2icsTnz9Pziw,CC8AIB3g1d88YVpmaUsVgA,"ChocoMinty - Nutmilk, banana, cacao, agave & peppermint.",drink
dD_tzsKTI_vof8bUCE6rYQ,r6DX7R5sEjDQI46Fzw6daQ,,drink
DduFRSA2h1ADvqeu-23y1A,wYrkCpUlxhb89nnNGUX4AA,Hot green tea,drink
dDUxistjNNTLtbqCcw1edw,joMyW9KcBEsHJxQuAMulaQ,"Crouching Tiger - osmanthus infused soju, ginseng tea, osmanthus syrup, Asian pear, dried osmanthus",drink
dDyC2ghwN5jCoSkR-orRlQ,XCup-bRuy_7c8JqM2Ryl_g,,drink
dDYr2Ume0DFVUwNzuouGvw,Kzk4Wvpp11EL-mWkDZLS7w,,drink
dE0o_03ZbvlXU7cM2MZTuQ,dBNZXjBw6w6l9QBj34BiFw,,drink
De53Nghp-GgHslZQ2YUq6g,g384tK63QxXXm3UNhtGMuA,,drink
DE645bWYW2H5QxYyAb0koA,26tPTT3jtCktaqowDEYSUA,,drink
_DEBGXSeVn01ITJb11UPkw,5q9WCEh1LkWAkZboBbxlaQ,"Savannah Smile - Rum, Combier, Pineapple Juice, Cranberry Juice, Lemon Agave Syrup",drink
DEea9W-kc-ofiKVspATnlQ,utIA0LyQmwP-9DRyxUe6qQ,Cappuccino,drink
deG--3namQ7rxdOeCzToPw,nU541nongEc6YD5da5LUxg,Nitro cold brew,drink
deGhvb2R8IwQ2yZbK7wbpw,cMAv53bpH7b32IYgQwCXLA,Ube shake and watermelon,drink
DE-KjNQ7uymFSk5lzcJlPg,Cf6fac73iYBXwkul-lm4vw,Green tea with cheese foam and royal milk tea with boba. I love their pellet ice !,drink
DEN-5ABf0-BTbBK-2PEeBA,V1cWGBZLQLyIiyo0iUOnyg,Cappuccino,drink
dEoNvT42D9mzKwxb0qlYAQ,6j7kmNdr0aods0C45KWYpQ,I was so lucky to meet Matthew who does sales for many wines and spirits in Quebec.  I got to drink white keys vodka 100% Quebec unreleased!,drink
dePbQXXKxzY7AGEGtZAwlg,nmWLUc5MmX3FLLVmK4fVHQ,,drink
Deqh3iwyjCXHCxfsp6yAMw,ycbbmpDefzsU4BPFLvRmqw,,drink
DeSn_UT2ETFkbUpwm4gPIg,Occo0_pOXAUG-eL6gazeGQ,Blackberry Lemonade Quencher & Strawberry Lemonade Quencher,drink
deXnWY_3s3cDQ_bm5KE0_g,l_-4l8JwZbAn75Q1sfI7zQ,Starbucks Caffeine to go!,drink
DExOKJh9auGphB05wqU1sA,fzxvmA3Ygu3yrQQ6-cEpTw,"Happy Hour Specials - Monday through Friday, 4-6pm",drink
dEYnrKQ91XG1cXwjveu71Q,-Lgj3gdQZiVngAEc1yALzw,Beau's Lug Tread and Steam Whistle,drink
dF5j4UFZwrbRXDUjMRVcBA,NN91rn0qAzKx8yzCgW2nKA,Bottle that Josh suggested... amazing and I don't really drink wine!,drink
df6UrJI-bXVew9W3puP99g,0Fln0xZBGfxvRd66pbZ3ag,,drink
Df7D7sktMFAhISoGiR2lDw,L772e6l2Yd0DJEyCBxBNng,,drink
df_CK-26BJMVWvDm7b9zQQ,PoQb6so_yIXs35jZV-k9oQ,,drink
dFD81nzo4P6fd-7hXQMc5Q,4JNXUYY8wbaaDmk3BPzlWw,,drink
dFGydOY5C0le7nKk4DIYrA,Y38vE7hg2VkFcMVABxgitQ,,drink
DFJK7yCrm3D43L-Ya72Yow,vYOtdnBm-45KQiiHj8jqaw,Holiday Afternoon Tea,drink
dfjPqqAe2empZ4cLlNeKiA,eiAxeJdq1cDcil0TyrfzMA,Milk tea,drink
DFo7cbr487IPtmY5aTweYA,LE94B7yvaxh0l_wh_yEpjg,Mini drinks,drink
dfSdbGxWQ1XPGRX7sfNyvA,4aFfEgg0o767WtN77AI_Ug,PHX Lager,drink
D-fsIFVEucCZUlvUZBsg7g,6MlO4sGzERjA8kq5rySspQ,Mimosas,drink
DFU0QnYNrrpEHBC3RCRtUg,1WD2WT0klJT7t-zL5ZmfUw,Maple Syrup,drink
D_FVq7SKqGWB_3vGyTgsww,joMyW9KcBEsHJxQuAMulaQ,,drink
DfxpHvfrVYuR1sKlytoyDg,aGDo7GDN5YLvpYykpSLkbw,batidos / shakes,drink
