photo_id,business_id,caption,label
bB0jNIkW8qMJ9Z0EHrO3jw,OYB1niC3P2qP8Jf0bigB7A,,outside
-B_B_0XCv_guoyAK2hHwRg,ejaUQ1hYo7Q7xCL1HdPINw,"Front of Restaurant, which was previously a church!",outside
b-B1ayBvzzPkuzN5o5AoiA,BWTbccWHYd4vUspWSlB4Zg,Shop is really a take out but they have a outdoor seating out front and in the harder.,outside
bb1eyb8HSfKi0UWuVOSI8w,Lzv68iVkRHstVvW3aXNWkA,,outside
bb2AKvXX7R4O1X49CjeZlw,3xmfT7l3xNH5LK1dLzfvGw,,outside
bb6OmE1uieob1UwDpbKEMw,ruWTngdiC68O9la27hvvHw,Check out that view!,outside
BB9t0Iv5NFvJHilrX-F_iQ,7uICQGYv3dgIq0S8Aq8q8g,,outside
b_Bb_ZzaS2wd8NnovdVigg,R9SNm5zOJJs7xMsN2O9CxA,,outside
bbcSif9wpZ-e_YXC9-5m_A,vjaHGc25CcyNPZTbjDa7Ww,,outside
bbiqh4keibjdjaOxLDMV6Q,qJgrpTFe3Y3l8pjlurwokg,,outside
bbJdU37aUeTHABIoq4LCbg,qSP6RqBJUyJRsQKTarlo6g,,outside
BblvM_ZsbMgyTwAmK80TQw,RQdKieW9hqg898d_S2WwRA,"Yogi's Grill, on Camelback and 16th St",outside
BBOZAP1UYlkib_lPGuM2QA,BEplfZTUzYwApjMUaOA12w,Dine along the Grand Canal,outside
bBP8eMcu9PElV5BQfpwSjw,Lz1lCZzoCAd0zZsZPevsXg,Bar area,outside
BBpyOFMP3g2VUTjijnevZg,3xmfT7l3xNH5LK1dLzfvGw,,outside
BbSXuQg0QSWZL2S_1_HZ6g,aDHD7nASfqiQBB6YXy2aGA,,outside
bbuwlBF5IVcLxt1IsfmLvw,ejaUQ1hYo7Q7xCL1HdPINw,,outside
BBVRO0yC28pTrYrp-lMFJQ,Jd2NUZeVeyWi1tTNKXMt1Q,,outside
bBXuAN4b9h_tKn95nZxoSg,CpB8vnm8g1_NbfhAeFqa7Q,Sundeck,outside
bBzJHjTJSAosb0fYOBG1_Q,7HUEqrj4aa_u3kl-o-e9_Q,Ricas Tortas!,outside
bc9r46McY9zm4_Hx1lTcRg,BrGs6OGqqtKqaLuxoMySBg,,outside
BcaDXp3sF5Hv-gozuI9EMw,vHz2RLtfUMVRPFmd7VBEHA,Fountain outside,outside
bcL3U3Tlwl5kGMlX1A-ENQ,ja5iZ6fNI8oc83DTgaQ7lg,,outside
bcmrFCsFv79tV7kq762eRA,qE7fsNN6JR4QirojnMJVCQ,Usual,outside
bcoh8lczyjZmbsv5GpIiKA,TfbHsUq-ZlQVAmb_Y79rIg,Southwest Diner,outside
BCpNRvWRzrn0IbSkQAPOTg,5I-iocF31dJs2V4mEDMHoA,Ice cream fun at Papa Eds.,outside
bCPSyYVZ_KfT6lzp32U7pA,QxFVmO__X1ku3UcBSPlZ7A,,outside
bCpZlwHQKO86pSNhGi-XcQ,QhXBIQWUmQxuVErdwY2QVw,,outside
BCsAewPcHgudh5zoSURX_w,9bxrdL-pQg6SVMFmDcg1ow,Check out the living wall across the street.,outside
bCTtCLI-M22bai9GqjQUrA,dT9316C_MJjATvv7GByROg,Beautiful View of Palms Pool & Dayclub,outside
BcVWy2XTQVxkUkk8wu9pCg,g-Sa8wjQirDxAUszz9VeBA,,outside
bD1I2IFBtBp-jPpML8vPJQ,jPFCPMHN3pFe3rKZO8ojfg,,outside
Bd1pZJwAwpBmifv-vCyDAQ,HmRI5esljcm7kjWM--7Uyg,,outside
bD3it7mpDBZfVuMxJcmRtQ,mDR12Hafvr84ctpsV6YLag,,outside
BdbESCEzAl9FPrrxvx3BWg,2tfMXjOotr1r168mVttUmQ,Outside,outside
bd-cJEmgiHGLMLuWlZebGQ,0uRtJUdZZw9XjHjgqLG3bQ,,outside
_-bdd8hHk-L861edgwDK9A,mR333GiHT-ep6fWjjgAw8w,Out front from the parking lot. May 2019,outside
Bdd_T0PqdQ7anWiso-c2Gw,RwlumSqNBunw1a1LXccN8A,,outside
BDe1XjNx-7kxDpnTndN0vg,xrBQKZbhJMCtaZxeJ0tzTQ,Sushi Tachi (11-2-2011),outside
B-DfF-JQxuyUmAVYSDh0hA,UMqfeCItzQ2glr4d9apGlA,,outside
bdiTtWn_S6wfghN0r3Q16w,9a3DrZvpYxVs3k_qwlCNSw,Patio at night,outside
-bDjh9txWFKuzb2QWS3mVA,caZsdQB7ekWzmWJ932ddNw,Panoramic view of Dunblaine Ave doors & outdoor seating area at night. September 2018,outside
bDjy0SgqmCq1TCzCPKOkMg,tiHikiOlWAm6RqGnRBc9SA,,outside
bdKK1BcPEZGk1NnObKGpoQ,bjllusUsLq9zE4yZnLpOzg,,outside
B-_DlL4eVt64HwqzXhU-fw,2MpSWir6lVaTmJHtLCyP7g,Signage,outside
bDOs5vnHofvIkcUvAuBb8Q,qE7fsNN6JR4QirojnMJVCQ,,outside
BDqISD4G5NkzSUQ2mtiz_w,omKiy02BusR-wYmbuKsqsA,The door front...not very hard to find at all.,outside
BdRlCkorv14i27qLpcUnvw,SkG_g2OXQENIojm0Gz6YJg,"Rad sign, love the openness",outside
BdSQNtatCVf4EfFW6hRBrg,Iv5lyi_ule9sNIOncmusIw,The Kitchen at Atomic 06/09/19,outside
bdsZ5_etm_X4_vf_QC9ijA,0G83H_zoum-Q4bWU2olTqQ,Bonjour Bakery & Deli @ 4012 S Rainbow Blvd Ste J in the Times Square shopping center,outside
Bd_-yYVI6Uu9loT1GfYxuQ,W4k4E2dbDN6bwtPPgNm-XA,,outside
Bd-zZ9TXWSEtOgfQNJ1u3Q,2SfSzEd3B7WimeZac23zhg,,outside
BE0jrwNJ5vsY-4-osSI-Dw,OGg60MuC7fTlPaepWqB4bg,Entrance,outside
bEa3sNkP908YkkUWbnXseQ,G859H6xfAmVLxbzQgipuoA,Kiwi flashback,outside
BecM4pefN6zIB7MElewrPA,DRaRNDsxtFUPbxEiy-rfTw,,outside
BedS6fSqPieUoTjn9iPs8g,f4x1YBxkLrZg652xt2KR5g,,outside
bedTNAYjbO2eiLUi8pZ9og,4JNXUYY8wbaaDmk3BPzlWw,,outside
B-ehmDznm99C2zhOtmJ8zw,pEzoRDx8FN9qpZWc-qOyMA,,outside
-BEMpgx3XcM0-SgcHQT4lA,2WIAxl7AmKSWMhDdZ8rCBg,,outside
bEQf8FKQ0EED2JqBPxm9ug,PAJlmByrU8zAB3WsXxA30Q,front,outside
bErX3Pc6jdJr09KMoXkyLw,u9TfP18bGjHSVCg9860igA,Out front from the sidewalk. May 2019,outside
bEtbfj0bYIYJcKLj53Md4w,ojI96R363pDCrdIlhVKTvQ,,outside
BEu1MSybZl511mQTfz9c0Q,sE5VWCcRZ_jzbmOdXEIj8w,Changes are coming,outside
bev3UITjfwLDCgclq9YyPQ,bgscQe_UiaJJc0VtMwdpeA,,outside
bf5N3xVQQd26ABl3fC58pw,Macu_9WW2kTaHVz4WvU5lQ,Pinot grigio and white sangria lakeside.,outside
bF65caGQcq-DwutUZKB8uA,_3lIBvmGuRzry5FNN1WprA,Banquette Seats,outside
bf_9APdq21kNQ3POkySNag,3Cct2X22fpUSK2ggyK1LYg,,outside
b_fAtdKdddaMIArqsTJ7Yg,PUos6w1aB2GX6Qakf9616w,"Cruise-In remote at Bearden's a few years ago, featuring ME.",outside
B_fDyuvhHqKVFQxdD1La7g,cCea-GiV5RPFCDAKy0D8tg,Blooming Beets Entrance & Patio,outside
bfGetZSJjIueIOwHGr7hag,0_aeYE2-VbsZts_UpILgDw,,outside
bfGlNA7CEc7dCHxe_3_FYg,L82O1ZFFQfjJxF0_PYWPnA,,outside
bfLHOdRElBCRsQ02iEbuMQ,HSC24ihS6bZHbwFBPWVaSA,,outside
bFpbYeDd--ocySm2C9QgIg,AP2Emew9TRYBscY1_yNLDA,Naked City Pizza Shop on Eastern 09/21/19,outside
_BFS-8OBbWn6kRdG3UYAeQ,CVKOPzBVOj3_apFUmZ9ZWw,,outside
BFS9zagsTwZKAtR17d3zIA,Hf4pcInQdInE_Q0endImnw,,outside
bFthzE1LpX81pypQljanug,qaNt4vtVdge_S68DVjw5Jg,,outside
bfZ5mUtLYWGZg6Ekc9x22Q,cyzOijFJ82cae6qH6L8vuw,,outside
bg9aT_tcLqK19KjZxMxmUA,0AQnRQw34IQW9-1gJkYnMA,Diablo's Cantina located in front of the Monte Carlo Hotel & Casino,outside
bg9eRVskCKMVttUVHqNAzg,8KiTq2GxJm8mpr8kayAp-A,Outside,outside
bG_9WzFlbwearVLzkDnj9A,-fFOKUTH4KTD4Ag2NP5VAw,New Joe's seating behind Topo.,outside
bgBWzH39PdU1Kza9A5FjMg,gChmBjLSe3qa8rzEngoDLQ,Skyline views,outside
BGCeuZMtpsUFC_wdRcVkCA,laHzf0jyBVxecqqTzeWW8A,Exterior,outside
BGhKfTOARiqQ7kM4OgxFvw,16d3BlncEyCTzb0GxXrBXQ,Walking from the parking lot,outside
bgK5sYHCWPfKtDOLE5rQ_Q,fFxxsUakG4WpPa5OY6xU6w,,outside
bGKMsnj78Q32gNenoSVjOw,w3JBz9gLbZ0CKWQM07nONw,,outside
BG-RPXGq9Wsw9httTjx2Ew,ddVqa9ZumiwATVhlTVq4RA,,outside
bgS9Q4-jH_vQfOGzX9K3dQ,5p5YW_5bMOSuLIQjkJPO3w,,outside
_bgxLbQ-N3EBfBtzPWv6RQ,28GeAA6PjuHmqgMmp1E2Uw,I like how the tables have shading from the sun no matter where you are seated.,outside
bgZ0ATcUkXQ4MPP6KdTB4Q,knHBR-JL-4_m9TBpzBO_DA,"An Elyria, Ohio landmark.  Dog n Suds has been here 57 years and still going strong.  Stop in for the homemade root beer.",outside
bgZgCIvGejCbHM3FULtDSg,3xmfT7l3xNH5LK1dLzfvGw,,outside
bH8p2VmTPC-KoOw032j4Vg,XYbS1ybeU4vBgE5Nd6ow6w,,outside
BhC7Mb5Durpd0JBDzYWDnw,RwZxc7vqYGOj99K1CYildQ,,outside
bHEIywUzKkiYu8FNGFCy4A,01fuY2NNscttoTxOYbuZXw,,outside
bhiwWsby4LGlG48AoBkDLQ,bgscQe_UiaJJc0VtMwdpeA,,outside
bhkZJo4LpDsWpdh0u_5kxg,sKhDrZFCJqfRNylkHrIDsQ,Partial view of patio by the entrance. 10.06.14,outside
bHl4kXGPXwX31STWKEKqug,Kg00kM0jvMYKKZYrh7Yvrg,,outside
bhOn5vChzJ0ix71gHzkZng,mxtMK3cHhtvYGcI1nozpWA,FEZ on Central Delivers,outside
BhqfZ8C1dJUKaPAyRFO3Vg,Cx0o524EbpLh8Luvjx6DMw,Outside the front entrance. May 2019,outside
bHqRr7vlxOrGt1gx7PBD8w,VR7vnIP0rg1teDUVp6L0qA,,outside
BhW0fd8RSSKHe55fp3c9dA,ZrL5p18qbu-Ep9zU4YoEtw,this is the store where the guy RIPS people off! Be careful!!!,outside
BHZ-eqlJALSo69kviD2jgQ,t7wcfSi4yOLXGW6FBq0W8Q,in-Plaza FRONT View,outside
bI0yfgXXA0nEITqAAqE51g,nV8mDMin6c964MgjK6JZgg,,outside
bI36twUk-iIw7XfGAWX2sw,l_GV0hgEoTUf70uJVT0_hg,,outside
bi9r6kUrTG3pccIXHnFHxA,s4M4QcJvxJ5IY0DQJo-sCA,,outside
B_iAKvO9gVebD7c3ezHNqg,5Day_lf10DyvKk9tmKqjRA,,outside
bIbAMYTkWDzX5pDW9NXYvw,JRh14J_be0jl7Wbt412vDA,,outside
Bifslf_913X7JGWS7jH4-w,NG3TF5xwiF76S0N8SZ8xuQ,,outside
-big9lKODhq8ZjurOyg3uQ,PWSdWkKE1uGfY6eT3yYhfQ,,outside
biiTNEClT70gLl5Y98yRMw,u1rmjI6NINQtLS4bId38BQ,,outside
BIj8oO9_074ky0YAxd2Q3g,QJR4qBUHegWEozSQrGmBPw,Beautiful view,outside
bIKPO21TOKG-w5wRQZ8o3g,EZQESVzkOPs7LwCHVC3Szg,,outside
BiL22ktJfWGo8iZ-RkgvzQ,XYGXPXL05I6y2ennYt0qsw,,outside
BimnPvtCLJ5fYVph5h9d1g,gChmBjLSe3qa8rzEngoDLQ,,outside
BiOi4mDj1ccKh0IwgSGksg,te-KfKB4ffz2pJiYovC4-g,"Outside, small banner",outside
biPp9yKxf8DF_7VP2T8inQ,SeNOJ2zYHziptxLuiRINLg,,outside
BISaA3ogbuc0TghT276Orw,NCS7tmlcTsdSmDaW6oPQfw,This place the BEST Cuban food restaurant in Las Vegas!!,outside
BiWs8zOvinGWLpYFUzRDbw,LvPOrcROpCk535GhmdJAzg,Exterior.,outside
BIXmrlV-dm5TWp_Ojreemg,Fn20yKQ2Flzt0vuM5xPYvA,,outside
BJ1vRFcGVgYqgkaQCJ3Fbw,DjvpsmdtEvnyMk2vXxpc-w,Along for the ride solo act. Great band to watch while sitting lakeside!,outside
BJ4e_OSEBMHXxHPVkCRY8g,ZU3ZU_wGF2S4CKavMEtI_w,Boom!,outside
Bja6HZlqJmP_3oM96WaohA,28yYO3uXuVZbE3YsvVHahg,,outside
BjiMKZJwIDPTZSGDKKaubw,hllCtf6_B6D5JhM_dOK81A,Stage LV food trailer behind the Peak Mart convenience store/Sinclair gas station at 9010 W Flamingo Rd,outside
bJJSjXwFDn0aUX_8DoS5KA,V3gCqDlgMA7bkswtZ9Uuww,,outside
bJnnnVS0wXNa7liCww1OTQ,xIbtbAJLWLNZcqfqF4f-Nw,,outside
BjOJVHxKNMCYLIefBfmyUQ,T-xnbRI5waBsqukYLed82A,Interior,outside
bjrHl9J26PxLjMhqY93Z5w,yxQsedCcjJEfqhC7u8Rl0A,,outside
bjSmtOGS6S1HihmtR482Ww,tI7BShAlAendn_DKRZa4Tg,,outside
bj-tp6u2ctPTn4Cl0qAnbA,h_g5HV6Fw2rinZ3xqFwygw,,outside
bJuu8ZRcOf98_xx5GVCAJA,HQObn6hrV9WoeFObGfa2YQ,There's burritos at the end of this rainbow!,outside
_BJVshMmNDDBJc4rxTvHgg,uuaH1UNcqcV-alT6nh42WA,,outside
BJvuEl5TCvCZBfnH40LEHg,ZedqK_MSaSKCwbu4VRuTzA,,outside
BjZ2Nt-ol0Aa2XfTtWTqtA,OaHfq01gm8PTYkJ36k1feg,,outside
bk-0V4svPCDyunJL_kazJw,VsewHMsfj1Mgsl2i_hio7w,,outside
bK2utqusQjVQwQU9oPcYfA,8WA2kwCm7AEcDPTJaJjVuQ,,outside
Bk31yvZ3FwS4j7JA5JfitA,Ih5Q1cNDLchhi1FqqTwrag,,outside
BK5URVDtyj7dIHKiF2RUFA,qL1YorxvE_D-xoPF9f6f8w,Exterior.,outside
bkbQwyw-UrTHGOBBcsEyog,Eji0iZbtX5cU5-VtXkttQg,Storefront in plaza on Birchmount Ave.,outside
BkdooST_TsiWgHzbd-gEew,PyUzLJdol6u2sSxEmJK5Cg,"Located on the corner of Neil and Hill St. in Downtown Champaign, IL",outside
BkIg_fCJgjzGm5XtUcd6yA,IWN2heYitkg-D4UdqfxcMA,,outside
BkIQbGZDzHrEFFClV8Afwg,_V-1gwVcw5Nd0e-8DsJ9RA,,outside
BkUTYjtVqDwCtB45Vtp3wg,xFSCaBlcnDXSGFPUtYtuXA,/www.fuelpizza.com,outside
bKwzM6FJn-ZuzEQUhhKY3g,orrrhqRRUORIzUSxWTveKg,,outside
Bl5n8fT9YMqlgkiRzX7EGA,N0TfUwsO5hvwOkmPb2obLA,art musee,outside
bLARUuAyA2ljAeVnoS89uQ,zibinklC3wVDRMhMOsDsoA,Grand Opening,outside
BlCWB49ez6kxK3po50Dg2g,pHpOuNf02eMyhdCnvMQGhg,Outdoor seating.,outside
_BLDSmj-rm2XJzreaiB1mw,rL0fZmu1BXynhFXqkQH84g,,outside
blfCYS7woKUL9DyHSurapQ,idM0hDe_Pp2IeYgH0DIIBw,,outside
BliIflVapcOUzcXCNkcFyg,OETh78qcgDltvHULowwhJg,,outside
bLm-SDMJtZgE0_HALWhSkg,GXGQsBBdQ57nUaHHFF7_CQ,,outside
blpZKl_kHzA_H4J8RCw0Rg,KQfNXddjM-sinrmWrFiSyQ,Patio Seating by Firepit,outside
BLs1Z1fMRAJ6-lRbzBc9gw,f-2pMptlB6cWaWnU7zYE_A,front entrance,outside
BlS-O_C4J1-5T1RcBc5IHg,i8BUEXriiKa-RmOImgbqaQ,,outside
BlUauIc2Xb5xyMC2lOSO-Q,s6L6SdVYhPcOQEDmNIg1-g,Restaurant front,outside
BLvycfDtGpI369kI54kZpg,aOv8M2mLogfGNrjoxYfsGw,"""STEAKOUT"" 1659 W. WARM SPRINGS Rd. (Down the Street from Galleria Mall)                    We Are Family owned & operated",outside
bLWaD-qqRpc6Yka3OVEMcg,eJzrAbHQKeDPk7juIWsRGg,,outside
blwVUZ9LFx4thZLDcpT0ZQ,1ZJz840L496LAmQdeDv0WA,,outside
bm3BTSzc2Z9N69x-FbtbYA,Yi28HEpnpYNW0T0M_2nadw,Patio,outside
bm5WqXaXa_Z7jnZhaGeXsw,hF1-dtY_oXfngC8h2mY4qg,View!,outside
b_m7qh6zEwpX-ZAwFI4bbg,Uxm9N6jwmJybOv1NcBbnRw,,outside
BmcBXg1EIlF_6VvckFGoqw,XTtNTWH_Nqv27RC7OtS7dQ,,outside
bmffPEBO5bP92kt3Y7pyJQ,3jKUbhGSjFTv5jZ0wnW0xA,,outside
bMfSY8TiHnugXcnkF7Hv2g,ACb637NG7EnswRs8U_BX_w,,outside
bMIOT1h4kk6BmP7CexWtMw,XIcq5zKaAkGSN6cIJzBKRQ,,outside
bMkfyzcNFPvgF7t9wUVDWA,L_X5eAd4moE40AsX6Havhg,Parking Lot Side,outside
BMKzo0xcBxJd-Mp4KX-1gQ,BFibmswPtBNyChp8vBHRsg,Front entrance,outside
BmnXg0-rLCIoHVWarQiHRg,hFFwCFzs9bRqX3TOKuKyxw,Pineville Mall TEAVANA,outside
BMQZHVGEBQKSeZO3Iz19pw,U3kygJOTlTQFlfaZS7sQjA,After the rain on the @jjsredhots rooftop deck at our Patio Party enjoying #food and #craftbeer #Clt #cltfood #GEAM,outside
bmvX9sqxCvV9bKUk9ke6UA,4JNXUYY8wbaaDmk3BPzlWw,View of the Bellagio water show and our view from our table.,outside
bmWd3koHwRWsegoNnSMpvg,IWN2heYitkg-D4UdqfxcMA,,outside
BMWiN2KVfYbXQnK97hm47A,Sr-TfSJOxrcnByDPeAzQLQ,,outside
BmWvaIrUvx4mZS4Hyaox5w,irsqHZvvMdwK5iM3mFZ5Pg,,outside
BmyoXDpMCSdnKF24AxYduA,87T2nh91WFtbja1gEMm1sQ,,outside
bmzcPvidb8-Mdo0H0G0WqA,bcCBj67idzZMrjqbsyjEyQ,,outside
BN5gqboXSKCI4LQFThI42A,j7kbWAOWbpbejCaHyJwqjw,,outside
B_n5mwwc-YfCYuOBgQzUmA,VAs2W9FI8eYP9cV4BWgO-A,another night out,outside
BnbbNBf6zOiPzlwyDb4Qsw,fykyDLOPBKphKy9fmZ4Kgw,Water fountain on patio,outside
bneJu5FG1HjIQZAR811EkA,Uzkiz-IKgLZXdhHucfYZww,Welcome to Rockefeller's,outside
BNfmOrKV769YYuMk_Dg2nw,p8GKvETMZpY2TiNphHFPuA,three table patio,outside
BNH8LoeQsN8G2uaBZzh6mg,-vlCUSW2lNPkmfBcewWxVA,Restaurant Zibo! Griffintown,outside
BNjGTyrysA-elHGPVuXaIw,taHfilUl29TDeggkNIk0ww,,outside
BNoJNv1Iz-Tf24_aOqc2Rw,t7YEHbN6NiuS1oBlD-R6ag,,outside
BNsjgnJra7k632-sjfs4vg,0W27hbZN7Z-PrkhAb0y9Eg,,outside
BNty6sBCV-d41OzCFf8kKA,5aeOewSy4RiI8sLLWpeNGA,,outside
bo3y5b-8b74OiB1NMtn6vQ,bvow46stEejfxnnqEKTAyQ,Keeping A Vigilant Watch!,outside
_bo7-SFV0TJeMVo_NAwpdg,3xmfT7l3xNH5LK1dLzfvGw,,outside
Bo9FCku2-_LaQeWJnJKRPw,Yp9w4nhUowBU_IS_StFXbQ,,outside
BO9PcbaOHa8XqarPkQtc6g,1vqFEbZ4xUsHAbiHmPzuhw,,outside
BoAKMlxBi3yxP4cHsJCE6w,qYf3gGP4PYZlV5CcQlorwA,Cool truck with Hot wings!,outside
boDg1uXqSrJ1LqFC0TUlCg,JzOp695tclcNCNMuBl7oxA,Mist to keep me cool!,outside
BoEcAkjVyCfLDe4g6TqduA,4JNXUYY8wbaaDmk3BPzlWw,"Situated directly across from the Bellagio Fountains, this restaurant offers a pleasant experience on a beautiful day.",outside
bOGgx-o85AXOZ_dsrcZt-g,RCecFvaY8EWy9zP_0DkxTg,"Alley Patio, perfect for summer!",outside
BoHYO1qeoHH6ZmFCiIqNKw,cDAaBYERHyhOoX7EovtZMw,,outside
_BoiF1DzXdinvRrZyFknpQ,jR_p2I8h6w5lpf6GWk9Dzg,,outside
BoLcVI82c1OfUeGqn04I2g,YaTlfyPieOXwHH16wzieFg,,outside
bOo7DUqGuwWRkp9iErzPXw,77h11eWv6HKJAgojLx8G4w,,outside
BOqAWGx1zi1hjLEn0tmrVg,CAQjIh527n-qeTPh6raHlA,,outside
BoT0lk9VvEFKLOSbqdSVMw,kQGJ5QUJ0BAIpmYYtf7Uqw,,outside
bP4bupdYMxN4cnvk0Ojs2g,swWg9r4tx2kIzHlqzJwHiA,,outside
Bp4SSUIBwp-TxYEhMxwWkg,NPQBXnKDzAFimQPT7SSEAw,,outside
Bp6tYgezutIzA4BlAsV7uA,XZbuPXdyA0ZtTu3AzqtQhg,Cool bar,outside
Bp7V8pXFEh0Nlyz1QxA5Tg,9XXeFt-S-mlVVk2eccQanQ,,outside
BP8k2NFqSvZeS2gZV_xqdQ,4JqO_b2BBzgCu0c9GjYnpg,,outside
bp9IqEyweyqRgzflaUWqZw,kh-xfdm4Yi2WbZxs4C-UUA,Wine Tasting on the patio,outside
BpAb0tnoL7DtqYDLwKc1bQ,HztdZr0Xb8yjDalXPqWXBA,Sweeties Candy of Arizona front exterior of building,outside
BpbAoEQ-T55UUg5dcfrcmw,mm2wLW24ESxNIEL2bjseaQ,Outside,outside
BpByC30jTROLETpJdC9Wjw,yWUBX9Pe6pzh1PjVj04UmQ,www.bigdaddysburgerbar.com,outside
BPdcMPAqjXGZXlyCw1uZlQ,xNg3feQNG7FXGtIniSyPJQ,,outside
BPdGvoKyOi7xbB-ZNQeKYQ,3o4DskK2ooIekswJWiOuAg,,outside
bpeoZmvt8_KhszpN3-Ef-g,5AzGqv0jjRMXrcRIE1zCvg,Planned Parenthood Silent Auction,outside
bpFqLqyoAb3nHvsTIWZmcA,hDyc9DdjGldhxis5E1rd3w,,outside
BpK2uWrhdhVPttFYYHNxfw,HJIO1moSP5MWu6TRVla8cA,,outside
Bpkc_QXl9z-49Lgx3aa4Ow,CrmnrY6n8RS_tOwtW6DL1g,Solstice party,outside
_BPKIt51vW-9FlRvYGs2kg,IJSu7R5hDqX03Fvh8XoUiw,The Grille Patio NOW OPEN,outside
Bpr3XBdhP6sVZFL81ExRWQ,Fzpnv3LUSYkLvhZM5w9JRw,Exterior,outside
BpsHyWqYcIsI-Sa1ICVQ3A,BTemGsWxX_R2f0Fo61P1pg,Cleaver patio,outside
BpTdxQxAauYdfkLadv0IIg,OA1o0ixPWw-maEq2CF1Qag,,outside
BPxYqAdaR-PXc0yrwqa4Uw,ihmSghXYrD3j1HUrhw1QDw,,outside
Bq05dIR1-29WWRqk2p_ZGA,yNPh5SO-7wr8HPpVCDPbXQ,,outside
BQ18Wi8BucIFsDioSo6eMA,ByHWZ7KKJ3JJD-YuF9yi2Q,,outside
-bQ28PFJNpMxeiD7t-RA7Q,3hmoQIAUaYF9u_QaxfjwwQ,,outside
bQ7pARiOxSaHYTTlFf-ngA,L7beXuTRZHy8ot7nTBQQKw,,outside
Bqb0b3hgqKqW_qfjd6YDEg,dLc1d1zwd1Teu2QED5TmlA,Storefront with festivities,outside
bqc7I32nOpZ6Ks1D-8OsKw,Tefx_N6A6nrsdj4jHHnbYg,Patio seating,outside
-bQCjufn79ZbGeMfqGzIOg,nVAJZ6BJ9PPlxDXn976R6A,,outside
BqCRga0a5VBLHyHVLDshlQ,PeAVCjePbJ54UYZ5l4iV7Q,At the chicken and turkey coop.,outside
BQGGP3rAYlddNTe3IV5LKw,_3FxLxdg1unUQc3QqIgJuA,,outside
bQKkEx-TIhaHF3VfbX1Hvw,UT22ExffDZjB1tzBDwSWfA,,outside
bQOIHaA2dZ_Yzu6qsJ00Sg,BzHbnLJWRmaOHodELmeMvw,,outside
-BqRKoVTszv3DO1LGuLPgQ,-INdswGdyRyy72xXHalNbg,Signage,outside
bQvjRHpnocaPA_XlG22p0g,N5B7OBTyNGgwU_Y2fwNcyw,,outside
bqXTFZ5g_VPFE12lQooEzw,wTKMQD3nOwEKGZmtiiiGXA,Exterior view of SpoonZ Cafe.,outside
BqYmmwGWiLr9q2r64hl6Ig,lmR_eGbyd0xfLfW9lD3Hlw,,outside
B_qzA_By0nKmu7ruJHlBpw,xH1d2LJl9Sezr8ONeH9xpQ,,outside
Br5odTI_AyLW8_aSXy8JtA,utoTa3Ngv_oSfB5TIMgN_Q,,outside
br9o5R2RH_IrZrWg_4cUcQ,_3olhuCXhoqjy4M2rBp1YA,The Golden Tiki in Las Vegas,outside
BRCbE0l-qvDc3Y5cQvGE8g,siuAD-vFRYAjozc332wq3g,"Lake side restaurant in Summerlin, Nevada",outside
bRCDZ-VbWK_m2NpN8tGp4g,Elh6WXR7PyKDywG5DbsyhA,,outside
BrDqnL8kFJ_hPjNHyj8V2g,y7Js-07RF8d3N_AEtaw2VQ,Wtf...,outside
brGC3gmmzijMJL2WbLSRsA,iX-I9C9P6xFNjqrnpAU73w,Mexican Food,outside
brk-p2QVRZh0dHkmCjFxoQ,E9IPxXY6pS2gTW2FBkAJmg,Cool signs and vintage decor everywhere you look.,outside
BrlUd6PCHCEv3B8ptTjUUA,1gBBumY1aO5x4ybRYWRacA,,outside
BrNHs8zVFXf2Nmo6pcqpZg,P4lfCI0WSaVoA2VFdsZRiQ,Nice steak house with knowledgeable and attentive staff. Specialize in meats.,outside
BrtQUzx4aNV6TLSxl7pb-g,_ONkRPvpIYdCuj9u6cIPeA,,outside
BRtyajBRIJlc-ROjwOhgaw,VnibgMdZkBqnMDnY4BWPUg,,outside
Brver6WYgjqsIvYuol2HJw,wTDsirjG5uWh9go8RLvJcQ,,outside
BrzIZVkRxJe6-YwHRQTDOQ,DEF77d-_S0UT2OI-njM5fQ,,outside
bS0xXEBp28i6hfEra_AVhg,YbfLTLKM7EGKBGNKhL8azQ,,outside
bs2JTmgTNqRGht3PwnZqag,IniLWfQV94K20ZRd1E7pTA,Exterior,outside
bS44OdRfiUjDD-vQQmx8yA,mY9tk1ZVMf9Zco9SaXMk6Q,Patio is best,outside
BS7ilpE6ceMA0CNE7czRwg,s4VnmKVefLl_2X0epsWa7g,Front Entrance,outside
bsDx7DBkeibBCiAuF_YT5g,ibWJKyFwzm3K2UHSlc8EGA,Our Sunday Specials can not be beat!,outside
bSE6Hr8C_xHyAFJiuuXRiA,FpkUmjM8fsrZyPH-okn2qQ,,outside
bsiP3OyL7QGbV3yVeyb_jA,9DHE9JieR80pYkpyr19iZQ,,outside
bSJhCugOSl7xoyRjS_rf0w,JMiaNitMzMbJm6Kh0RbT5A,,outside
BSNTA2LSarv-kyxequ0djQ,ZkGDCVKSdf8m76cnnalL-A,The wonderful ambience,outside
bSoW2Gg4jCI4UNENbcrrOg,yn4MxWK75SY4dtApoE6Bmg,"Open, airy and spacious dining area with an outdoor veranda as well.",outside
BSt2H6r5OSBMpCTG4XxDpg,dOKk_X3mLpOkDn051v3xUA,,outside
