business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,review_id,text,stars_y
WEe27iCp-Kd54vEbMqnLqg,Buffalo Wings & Rings,"1760 West Chandler Blvd, Ste 2",Chandler,AZ,85224,33.3066391,-111.8728008,2.5,3,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True'}",Restaurants,,M8rhOQyLbDHHNTSq7nF6gw,"So far so good. I am not a big wing fan but it is on my way and a new place to try (open two months). 

I ordered the spicy boneless wings. They were crispy, hot, meaty, with no skin and little fat. That was OK with me. 

The celling is tall and the south wall is all glass letting the winter sun in. This gave the place a wide open, airy, ""Texas ice house kind of feel"" (1PM) Which was OK with me because it was a beautiful day, but a little too chilly to sit outside on the patio in shorts. 

Nice tap beer selection especially for Chandler. I had a pint of Sierra Nevada's Celebration Ale. Tasted OK to me. 

The bartender was friendly and attentive. I asked her about the tap selection and she had a working knowledge of craft beer. Eventually it came out that she was a beer fan and had a kegerator in her garage (things are getting interesting...). Service was OK with me. 

I like this place so far and will go back to try a different beer and menu item. 

Update: Dropped from 3 to 2 stars. 2nd visit tried two different appetizers. Neither were good, I've seriously had better food out of a frozen TV dinner. Bummer! The trip was salvaged by Guinness on tap and a friendly barmaid.",2
WEe27iCp-Kd54vEbMqnLqg,Buffalo Wings & Rings,"1760 West Chandler Blvd, Ste 2",Chandler,AZ,85224,33.3066391,-111.8728008,2.5,3,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True'}",Restaurants,,v54BAY-t_wn775kEYlsBFA,"Terrible ... bad wings, bad rings, soulless atmosphere..
What a shame",1
ACwNbUTKVIoukL0XmUSwaA,La Belle Province Familiale,3604 Boul Saint-Charles,Kirkland,QC,H9H 3C3,45.4566757,-73.863884,2.0,7,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}",Restaurants,,xahTHwP_wniuWJ13nKnE9g,"Here's my order on Feb 25 2017.
Smoked meat plate, cheeseburger,2 steamies.
There has been some comments regarding owner/employee ethnicities...WHO CARES?
These guys just don't know what they're doing.
First thing they did was put my fries and hotdogs on my tray, then put the patty on the grill for the cheeseburger. WRONG! By the time the burger and smoked meat were done, everything else was cold!
Start the burger FIRST, then start on the sandwich, then the dogs.
Fries are the LAST to go on the tray.
This advice comes from a Greek who used to work in the business.
BTW, smoked meat rubbery, rye bread stale,meat to bun ratio for cheeseburger WAY off, either more meat or less bun, figure it out, fries were dry, hot dogs...meh.
Never going back, place is a dump.",1
ACwNbUTKVIoukL0XmUSwaA,La Belle Province Familiale,3604 Boul Saint-Charles,Kirkland,QC,H9H 3C3,45.4566757,-73.863884,2.0,7,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}",Restaurants,,wJSCoNq_3P8upof0-zj20w,I recently tried this place again after living beside it for the past 17 years ... it used to be to 50 cent hotdogs and it's always been a dump.... sad to read reviews and hear that they are still coughing on people's food and their hands ... this place has always been disgusting and I feel the need to warn people . Belle province is great but the belle province in this locating is crap... by the way their poutine is like soup,1
ACwNbUTKVIoukL0XmUSwaA,La Belle Province Familiale,3604 Boul Saint-Charles,Kirkland,QC,H9H 3C3,45.4566757,-73.863884,2.0,7,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}",Restaurants,,OyabB8NWJ47y60w-BXlr3Q,"Recently changed owners again. No longer the Asian owner. I visited 2 weeks ago for a fairly large order. The owner was at the cash and open-mouthed coughed into the register and on his hands. He then proceeded to help the cook fill the order without gloves and without washing his dirty hands. The cook had dropped a wax paper hotdog wrap on the floor, the owner picked it up and returned it to the counter and sure enough, the cook used it. Gross! If you complain - you get ""the special"" - better to just warn others and never return.",1
ACwNbUTKVIoukL0XmUSwaA,La Belle Province Familiale,3604 Boul Saint-Charles,Kirkland,QC,H9H 3C3,45.4566757,-73.863884,2.0,7,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}",Restaurants,,IYiGdf5Wuux_6mAC0VxdVQ,"Everything TASTED fine when it came to flavor in itself, just isn't put together properly like it use to. I want to say that maybe it's just a new kid getting the hang of it, but like any restaurant, it's still team work and they should be watching eachothers backs.

Ordered with Uber Eats and it came A LOT faster than the displayed time :) I guess because I live less than 5 min away? lol

About 28$ total for the food before any taxes or fees. I ordered 3 items.

No utensils or condements, or noticed they're uber menu asking me if i needed any. Good thing I was at home and not at work or something. I don't recommend this food for delivery as it would probably hold it's quality better if eaten right away in the restaurant, because apparently 5 minutes is too long for this food since they don't wrap it up in proper delivery packages.

One Grilled Cheese sandwich $4.25 : This was literally just a grilled cheese sandwich I could have gotten anywhere for 2$. Regular 2 slices of white toast and kraft single cheese in the middle, and ""pan-fried?"". Would had been nice to have pan fried it in beef juice since they do make burgers there. If they want to go the classic simple route to a grilled cheese while charging this much, then they should have changed the bread and cheese to bring more value to the price, also offer extra charges for side orders like pickles, salted tomatoes, or coleslaw and make it into a meal instead of just the sandwhich, of which I won't be ordering again if it stays the same. Because it was wrapped in wax paper, the heat excaped, cooling it down to the point where the cheese nearly solidifies and no longer stretches :(

One Smoke Meat sandwich $8.95 : This is actually pretty expensive for a smoked meat sandwich. The tiny bread was funny compared to the mountain of smoked meat, but I could live with that. What concerned me was the pale color of the meat. Tasted fine at least, nice moist and flavorful, but it came with nothing else for it's price?! Wierd, not even pickles or something... It was still more on the cold side eventhough they did wrap it up with metalic paper, so I don't know what is going on there.

Medium Sized Sausage Poutine $10.45 + extra cheese $4 : They apparently think HOT DOG WEINERS are sausages?! No way, that has to be a mislead because they have ""HOT DOGS"" written in the rest of their menu. They need to edit that because I was really disapointed, eventhough they gave me a mountain of these sliced weiners. As I was digging in, I have to say I laughed when I realized that I was having a hard time finding the fries lol I literally had more cheese than fries LOL I shouldn't have ordered the extra cheese because they honor it way more than any other food place I've ever seen, it was almost cute lol. It also wasn't hot enough, so the cheese curds didn't semi-melt. The gravy sauce tasted nice, though the quantity was lacking, and the fries were on the light side and soft, when LBP use to make them a lot darker. They put it in a styrofoam packaged which sucks compared to their older aluminum pie packages, so not only did it leak, but most of it's heat was lost in the 5 min travel time, which is really fast, and like I said, the way they package their food is not meant to be delivered, it's meant to be eaten there at their location, and I don't think they realise that.

Reading some of these reviews only now... I think the changes I noticed is all these peoples fault lol #1 You're supposed to wait a good 5 min before eating poutine ! That HEAT is the finishing touch of the cooking!

To the Restaurant Owner: I know how hard it can be to please everyone. Change one thing, and the ones who previously liked it will complain lol What I wish more restaurants/fast food places would do is offer more detailed choices on orders, that way you can't really go wrong. It's not enough to just have a ""note"" customers can write to the restaurant for each order, because I can imagine some changes will effect the price and I don't want a restaurant to feel their budget is breaking. I do like how close this place is, so I will try it again in a year to see if any changes were put in.",2
dNY2PBLM_iuCxM-zMkte6A,Chick-fil-A,12101 Perry Hwy,Wexford,PA,15090,40.633521,-80.060446,4.5,13,1,"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True'}",Restaurants,"{'Monday': '0:0-0:0', 'Tuesday': '6:30-18:0', 'Wednesday': '10:30-18:0', 'Thursday': '6:30-22:0', 'Friday': '6:30-22:0', 'Saturday': '6:30-22:0'}",-AI1vA70Z8SzJAWwzUybHA,"I have never been so disappointed with chick fil a. I ordered a spicy chicken sandwich with extra pickles and Colby cheese and waffle fries. I got a spicy chicken sandwich with ONE pickle, pepper jack cheese and no waffle fries. Not a pleasant visit at all.",1
GB3L81lYwu-GuyXrbnUpUQ,Best Friends Restaurant,6888 Center St,Mentor,OH,44060,41.683435,-81.339884,3.0,3,0,"{'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsAttire': ""u'casual'""}",Restaurants,,ebrG4mN_pPZdYUyhftfQUQ,"Boy oh boy... Where to start...This use to be my usual every Sunday spot after a long night of partying.   I use to walk in here and be greeted with the friendliest staff in the world!

One day I walked in here and everyone was gone. I believe that this place is now under new management and has gone down the drain dramatically.  I usually don't rate this low unless it truely deserved it, based on service, atmosphere and food.

First impressions..this place is completely dead nowadays.  We walked in and the hostess was completely glued to the tv. We were literally standing there for a good 5 mins until my brother cleared his throat lol.  We sat down and already knew what we wanted since we pretty much know the breakfast menu in and out.  We ordered two orders of the two egg breakfast with sausage with a side of bacon. She then brought out two orders one with bacon and one with sausage. We then went and explained to her we both had sausage with sides of bacon.  She then brought out another side of bacon, which looked like it was quickly microwaved and totally tasted like chewy crap.  The order of sausage? Nowhere to be found....

We then asked for our check we got charged for 2x's sides of bacon and sausage. (the sausage was suppose to be included in the breakfast)  we didn't even bother to say anything and just paid the bill.

All in all... The service was horrid.  The food has gone down the drain..What a bad experience. Back then I would have given this place a 4/5 easy.
Figures why they're cutting hours and 2nd shift. This place needs help!",2
sO5rEKLjpNshsTvSwRRNFQ,Deck,11697 State Route 44,Mantua,OH,44255,41.3100206,-81.2217445,3.5,3,1,,Restaurants,,v0f3O9CxvES97eFwmacbfw,"If you are trying to pick between somewhere else and here, try the somewhere else first. Not bad for what's around, which is not saying much. I work very close to here and have given them a ton of chances to impress and they always find a way to disappoint. Whether its extremely slow service, or screwing up orders, to watered down liquor, it's ALWAYS something. At least when it was the old owners, the meals didn't take 45 minutes to get, on a slow day. Sure, the old owners had their favorite bar patrons that they took care of first before you, but at least you would get your meal and drinks in a reasonable manner. Three times, when the food order was incorrect, the best I got was a ""Sorry"" as they walked away from the table. If you want proof, please visit. Otherwise, heed my review, there ARE WAY BETTER out there. McDonald's is better than here, if only they served alcohol.",2
PwSHyuhGQu_YzeoB2dlu3Q,Restaurant Traiteur Recto-Verso,814 Ch Pierre-Peladeau,Sainte-Adele,QC,J8B 1Z4,45.9627867,-74.124379,4.5,5,1,"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '4', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'""}",Restaurants,,fZcJdToSW0XSWn2g0JDGRw,"Wayyyyy tooooo expensive. $$$$ Trop trop cher.
350$/2 and you have to share half the plates!!!
À 350$ pour 2 personnes, on ne devrait pas nous imposer de partager 2 entrées sur 3 et... le dessert!
Surtout quand ce n'est nulle part mentionné sur la carte. La nourriture est excellente, le service attentionnė mais pas assez pour justifier 3 plats sur 6 à 2 fourchettes dans la même assiette.",2
RSFB2aWr7Spel0gVJWvuPA,Humpty's Family Restaurants,6510 4 St NE,Calgary,AB,T2K 6H2,51.1114211,-114.0563013,3.0,10,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",Restaurants,,Bt4Y6TRUkoGLRp6UfsD-Xg,"I want to like this place. It is close to home and affordable. However, horrible service and horrible food make for a horrible experience. 

Waited twenty minutes for a coffee refill before giving up and accepted it wasn't coming. Food was cold. Couldn't even get a water refill. 

Hopefully service improves. I really do want to see this place improve.",2
RSFB2aWr7Spel0gVJWvuPA,Humpty's Family Restaurants,6510 4 St NE,Calgary,AB,T2K 6H2,51.1114211,-114.0563013,3.0,10,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",Restaurants,,5wxe1JG-hf9NRsq4TRah2Q,"May 2010 - Stopped in for lunch, ordered the quesadilla. It was served cold and soggy, almost like it was dropped in water or something. Totally disgusting. Asked for it to be returned and then ordered Beef Dip, again cold and the beef was loaded with fat chunks! By then I had given up and left only to be charged for both dishes! Will NEVER return.",1
RSFB2aWr7Spel0gVJWvuPA,Humpty's Family Restaurants,6510 4 St NE,Calgary,AB,T2K 6H2,51.1114211,-114.0563013,3.0,10,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",Restaurants,,DeKh6d1ZTgCxxukAD4sMEA,What happened to Humpty's?  It used to be a great inexpensive stop for Sunday brunch.  Today the coffee was terrible and the eggs Benedict was bland with a tablespoon of Bernaise sauce.  $3.00 for a cup of Coffee?,2
RSFB2aWr7Spel0gVJWvuPA,Humpty's Family Restaurants,6510 4 St NE,Calgary,AB,T2K 6H2,51.1114211,-114.0563013,3.0,10,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",Restaurants,,4MqoMzvweevFgLvzYbpFVw,"New owner is afraid of people. I was going to ask her a question and she looked like she was going to cry!
The food not very good and only one waitress is any good. The rest keep coming to the table and asking questions about what we ordered. I thought that was why the wrote it down in the first place.
The other day when we were in there, it was not all that busy so the owner sent one of the waitresses home. Ten minutes later they got slammed. The owner does not seem to know how to help.
Never send staff home when you have stuff they can clean. Salt and pepper  shakers to fill!
I have been in hundreds of resturants across Canada and the United states
 This one is below average.",1
RSFB2aWr7Spel0gVJWvuPA,Humpty's Family Restaurants,6510 4 St NE,Calgary,AB,T2K 6H2,51.1114211,-114.0563013,3.0,10,1,"{'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",Restaurants,,NlyYk7x5btKjrZV5du3exw,TERRIBLE SERVICE AND YOUR FOOD TASTES LIKE A HOME DEPOT. I'm sorry but I will never be returning under any circumstances. Plus it's way too expensive for the way it looks AND tastes,1
xxJMwfmcRFdQXbJJetntlw,Sub Station II,"816 E Arrowood Rd, Ste A",Charlotte,NC,28217,35.1357194,-80.8787439,3.5,3,0,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'""}",Restaurants,,FAQ6WJoFLmdqo_y81PhRsA,"I get it, people get annoyed when someone says "" I'm from NY so I know good wings, pizza, subs, italian food, bagels etc"" and why doesn't Charlotte have these things? 

but generally I dismiss that because I have found all good versions of the above at some location. Nothing is ever the same as where you grow up- whether you're from NY or from Albuquerque (or insert random hometown)

But that being said Substation II really reminded me of everything a meatball sub should NOT be...

My remembrance of a meatball sub:

Served on a toasted hot garlicky Italian sub roll topped with oooey gooey mozzarella, three large homemade meatballs, and sauce that would put your Italian grandmother to shame.

What I got - Salty McSalterson's sauce and 10 mini meatballs that easily came from the frozen foods section. If that was what I wanted I would head over to HT and pick some up myself. Sadly this sub had little cheese to offer but luckily the bread was at least fresh. Do yourself a favor and for 50 cents extra head to subway and get their foot-long because essentially they are on the same caliber ...actually if I am honest, subways rivaled theirs. 

They also have ""scrap"" sandwich on their menu ...I am not sure how this is suppose to sound appealing.

This will probably be my one and only visit here considering we have about 7 subshops within 2 minutes of my office. Yay Jersey Mikes !",2
LHueU8OxZ6ObtISJ18niEw,El Paso Bar-B-Que Company,13823 W Bell Road,Surprise,AZ,85374,33.6383422,-112.3579458,3.0,3,0,"{'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'""}",Restaurants,,v38i3VvE0JnXVkDTYIC2JA,This location is closed; email with folks indicate no reopening,1
97nnkMkMDCFKTXDz2w8Ijw,Dennys,1822 S Las Vegas Blvd,Las Vegas,NV,89104,36.1493523214,-115.1539576426,3.5,3,1,,Restaurants,,9dVayo6_SLmLyNTNFD6ePw,It took so long for them to get me and my family's food and I we didn't order a lot of stuff  and the pancakes were burnt and hard and if you put syrup on it it will get dry I'm not going back there again they will poison you,1
4dj9RGOK0OYfQ6HSpB2GzQ,Airport Grill,7040 Airport Road,Mississauga,ON,L4T 2G8,43.7043321,-79.6438628,2.5,4,1,{'RestaurantsGoodForGroups': 'False'},Restaurants,,YJUll5qdF0LR42nrffdWqQ,"The place is a replica of Zets breakfast. I ordered the chicken souvlaki which included rice and salad. The salad was not romaine lettuce, but regular lettuce, the chicken was bland, the restaurant was not busy at all.",2
4dj9RGOK0OYfQ6HSpB2GzQ,Airport Grill,7040 Airport Road,Mississauga,ON,L4T 2G8,43.7043321,-79.6438628,2.5,4,1,{'RestaurantsGoodForGroups': 'False'},Restaurants,,bLT7DIlsKhmjx2xd-qJr2w,"Ordered a Greek Chicken Salad with the shwarma chicken and advised no hot sauce on the chicken, just the white garlic sauce. I took it back to the office to eat a very dry salad without any greek dressing. Called the # and it says the Airport Grill is now closed and won't be re-opening. What's that about? I was just there 65 minutes ago??",1
4dj9RGOK0OYfQ6HSpB2GzQ,Airport Grill,7040 Airport Road,Mississauga,ON,L4T 2G8,43.7043321,-79.6438628,2.5,4,1,{'RestaurantsGoodForGroups': 'False'},Restaurants,,s5lY4n7LBg2QY7F9peDmfg,"This all day breakfast and steak place is located near the main runway at Pearson on Airport Road south of Derry Road. There is lots of parking and the space is quite large. They have a wide selection of quick steak meals as well as burgers, fries, and other grilled or deep fried foods. I had a steak on a bun and although the taste was OK, the steak soaked the bun making it difficult to eat with a knife and fork. However, the overall quality was OK.

My issue with this place is the cleanliness or lack of it. The place seemed dirty with many tables still holding used plates with old food. I don't understand why that needs to be that way since the place had 3 people in there when I walked in.  I had to search for a table as far away from one that had old food and plates on it. The washroom is disgustingly dirty and I can't understand why restaurants don't pay more attention to this area.

It's amazing how effective a fresh coat of paint and some clean washrooms can be in gaining loyalty from repeat customers. Until this place cleans up, I would never go back there. Zets offers similar food in a slightly cleaner environment and Zets Express is even cleaner.",2
KEiQilpnQqulA8Y275QmOQ,Paju Le Roi Du Sous-Marin,166 Boul De L'industrie,Candiac,QC,J5R 1J3,45.3957763,-73.511991,2.5,3,1,,Restaurants,,B_YtLRl_wELBuAEugfuMdQ,Absolute waste of money...food is garbage and arrived after over an hour later!,1
V_CzgZ8maFoKv9t-LgcjDg,Metropolitan Cafe,1352 W 6th St.,Cleveland,OH,44113,41.4992836,-81.6985549,3.5,4,0,"{'RestaurantsPriceRange2': '4', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'BYOBCorkage': ""'no'"", 'OutdoorSeating': 'True'}",Restaurants,,ejIUEB97Lp73QBAIbO9Uqw,Food sucks.  Had the short rib sandwich and it was all flabby fat and gristle.  Service on outdoor patio was slow.  Why go back?,2
Tne2tfl0S0iLre2O5XALvQ,Shabu Fondue,3400 W Chandler Blvd # 5,Chandler,AZ,85224,33.3223,-111.8767,3.0,9,0,"{'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BYOBCorkage': ""'no'"", 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'""}",Restaurants,,0HH8i485CZzffvlyJHTKvg,"I entered Shabu Fondue this evening anticipating a fun and filling meal. While fondue is always fun, I found this particular meal was lacking in the filling department. My husband and I ordered the cheese course for two (swiss and emmenthal cheeses with white wine and lemon), which was really delicious with apple slices and bread chunks. We followed up with steak and chicken (served with a selection of vegs and a hot, seasoned chicken broth). In retrospect, we should have given this course a miss and ordered more of the cheese! 

The cheese course cost us $13.00 for two (portion size was very small), while the ribeye cost $15.95 and the chicken $14.95 (all prices exclusive of taxes). We both definitely felt that we would have been better off eating at The Melting Pot because, while it is more expensive, it offers better value -- bigger portions, a larger selection of meats and seafood, more choices in regards to cooking methods (oils and different kinds of broths), and fixed price menus for groups with 2+ people. 

The atmosphere at Shabu was also lacking. A restaurant's quality can often be measured by how many covers it has in an evening. On the day after Christmas Day a restaurant should be buzzing. Shabu was nearly empty.

I will say that our server was quite excellent, though. She was attentive and a great conversationalist. If the food we had consumed had been to the same standard, I would definitely have rated this restaurant with 5 stars.",2
Tne2tfl0S0iLre2O5XALvQ,Shabu Fondue,3400 W Chandler Blvd # 5,Chandler,AZ,85224,33.3223,-111.8767,3.0,9,0,"{'GoodForKids': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BYOBCorkage': ""'no'"", 'Alcohol': ""'full_bar'"", 'RestaurantsPriceRange2': '3', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'""}",Restaurants,,pwfG1AXk4Dmyrs4oJ7izGQ,"The service was horrible!  Forever between courses, no wait staff was ever around.  Our waiter actually turned off the burner as he served our main course.  We could not cook our meal!!!  Then we couldn't find anyone to turn the dang thing on.  It took 15 minutes for someone to appear where we could flag them down.  It was a Wednesday night and only 5 tables had customers, so no excuses there.  It was horrible.

My shrimp was freezer burned!  The broth was flavorless.  The dipping sauces are very strong, no mild choices. 

Did they offer free dessert for screwing up our meal, no, nothing but ""here's your overpriced check"".

Melting Pot is worth the extra money!",1
