text,rating
"At the time of this review this place has 4.5 stars.  WTH? Maybe the other dishes here are better but what we ordered was junk.

All I have to say is, I...",1
"Let's just say - disappointed and don't bother. 

I had a bowl of soba and a onigiri (salmon), the rice is too soggy and too much. For the soba, it's...",1
"Le Voltaire was our 1st stop in Paris - we were just off a flight and needed a late lunch and perhaps some wine. When you enter, don't miss the pretty tiled...",4
We only came in here once for a night cap.  Friendly bartender.  They were showing a PSG-OM game so the place was fairly raucous.  We didn't eat although we...,3
"I ended up here without a plan, just chose it because it was nearby. The waiter was prompt and helpful with my menu translation questions. The food was...",2
"Old-school, classic French restaurant that is a master of everything. Very busy -- avoid peak times if you can, but find a way to get here. 

Order from the...",5
"This was hands down the best meal I had in Paris. The restaurant itself is a small, unpretentious bistro with tables very close together. The waitstaff is...",5
"One of our favorite meals in France. I accidentally booked for the wrong date initially and had to cancel the reservation. Thankfully, the concierge at our...",5
"This was one of the worst meals I've had in Paris. Though it was pleasant outside, the room was uncomfortably hot. One fan did nothing. Food was okay, just...",1
"As a American in Paris, this place had great rating on pasta in Paris. My family got pasta and steaks and a duck burger was good as well. I think this place...",5
We had dinner there and were very happy with the food and service. The food was delicious and of good portion. The waiter was polite and attentive. Will...,4
Stopped here on a cold and snowy day for a warm meal.  The service was exceptional.  Friendly and helpful.  Enjoyed the middle value priced meal and had at...,5
"Was in Paris three weeks ago - ate dinner here and I still remember it being delicious - so worth reviewing! 

We ordered garlic naan and spicy tandoori...",5
"Gwadar serves some of the best-quality Indian-Pakistani dishes I've ever eaten, all the while with excellent service to boot (an abnormality in Paris, that...",4
"We loved our 3 course meal and the pork pate compliments of the chef. Quiet and relaxing ambiance. Service was outstanding and American friendly.
We had the...",5
"A friend highly recommended this place, and we came here for dinner with on a Friday night. Definitely make a reservation (made online). The setting is...",4
Delicious meal. Fantastic service. We ordered the heirloom tomatoes and the squid risotto for our starters. And then ordered their blackboard fish options...,4
Very flavourful and reasonable. The menu offers a good selection as well as an extensive wine list. Sit outside try the ceviche and octopus!,4
"Meh. Very inattentive and at times even brusk service. The food was fine, but lackluster -- neither interesting flavor combination, nor truth to ingredients...",2
"Good vibes, good food. Unpretentious, by Parisian standards. Solid spot in a cool neighborhood.",4
"A friend of mine suggested the place and i wanted to give it a try 

BEST SHAKSHOUKA IN PARIS! 
hummus very delicious, salad very fresh 
staff very nice!...",5
This is a in a square plaza at the base of Sacre Coeur in Paris. Most of the seating is outdoors and is perfect for people watching. The food here is good...,3
"On my way up the stairs to visit the Sacré Coeur, I decided to stop at Au soleil de Montmartre. The location is perfect if you need to take a small break...",5
"Small cafe style restaurant. Most dining is outdoors. The service was good, appeared to be the owner doing the serving.  I could not be sure because I don't...",4
"Came for the carte blanche (six course tasting menu) with my boyfriend, €65 per person. My boyfriend also got the two glass wine pairing for €18 and I got a...",4
"Understated, yet refined. Even with all the good food choices in Paris, you should definitely make an effort to try le clos y. We stumbled in on a Tuesday...",5
"Elegantly arranged next to each other, French cutlery and Japanese chopsticks symbolise the spirit of Le Clos Y. Quality ingredients, attentive execution,...",4
"Fantastic. Excellent fish and chips; very, very good pork chop and burgers. Food was promptly delivered. Waitress was kind, welcoming and spoke very good...",5
"A few things about this place were really great, but overall it wasn't the best option for us as tourists.

The fries were great, as was the daily special...",2
"Decent French Brasserie. Great service and good food...  I will say my ""Crispy Sausage"" looked a lot more like a burrito than anything else and the sausage...",3
"Great brand new bar nestled in a quiet street close to Arts et Métiers. The space is big, with too large rooms, a long wooden bar, beautiful decor and set...",5
"Very nice bartenders, beautiful cocktails, cool vibe, easy to get to, small scale, will definitely go back the next time we are in Paris.",5
"Such a cozy spot for fantastic drinks! I've had one of the best drinks in my life here, called the Ayurveda. This was a heavenly potion might I add. Done so...",5
Not too bad of a bar but did like the drinks and music they played here and great that it was close to my Airbnb. I ordered the khalassi drink and boy it...,4
"Fantastic, unpretentious cocktail bar tucked away down a bit of a side street.  We stopped in late so we only had time for one but that one was delicious....",5
"We were in Paris and I found this place on Google! We made reservation so we got seated quickly. Make sure you make the reservations before you go, the...",4
"This was close to the hotel I was staying at in the Latin Quarter.

Came in around 8PM and it was empty so finding a table wasn't bad at all. A little...",4
I had about 12 hours in Paris and was told to check out Latin Quarter. Was about 15-20 min walk from Jardins. Everything was amazing and fresh. Small and...,5
"For a splurge lunch, the 90 Euro degustation menu served at the two Michelin star Le Clarence, may be the best deal in Paris.  

Located in an over the top,...",5
"After a week in Paris, I thought I am Michelin out but tonight at Le Clarence I am for it again.  First, the mansion looked stunning, the service was...",5
"Back on March 10th my wife and I celebrated our tenth anniversary in Paris, and I looked at all the top three Michelin star restaurants in Paris, before...",5
"Comfortable, unpretentious atmosphere. Friendly staff and owner. Duck fillet with mushrooms was done well. Tart flambé with fresh cream and an expresso was...",5
The ambiance was very nice. Light jazz playing in the background. The service was perfect. The food was so yum!,5
Stopped in here for an early dinner and had an enjoyable experience sitting outside and having a leisurely meal.  Our waiter was helpful in explaining the...,4
I'm so happy I looked on Yelp first because I am happy with everyone else reviews.  This place won my heart and it felt more authentic.  Yes it was small...,5
"This was one of my first stops when I arrived in Paris as it was walking distance from my hotel.

Overall the crepe was pretty good, the service was fine,...",3
Cute creperie. Family atmosphere and speedy nice service. We went here twice on our trip and all kids included enjoyed savory and dessert crepes.,4
"Wow. Just wow. 

Their pasta sauce is life-changing. A friend and I shared some tortellini and meatballs, and while both the pasta and meat were delicious...",5
"This Italian restaurant is heart warming. 
Italian dishes served family style. Big pots of pasta to share and lots of wine to be had. 

Here we ordered the...",4
"Visited again on my most recent trip. Decided to give an update. The BEST part of this place is their food. If it wasn't so amazingly delicious, it would be...",3
"Came here New Years Eve with my gf and had the holiday truffle course. 

One of the best Japanese meals I've ever had and the chef was very accommodating...",5
"Delicious, filling food that you crave afterwards. We walked into this restaurant by chance without a reservation and we were not disappointed. I got the...",5
"We stopped here for lunch and had a tasty menu with 3 set menus. Absolutely fair priced and very delicious. We started with fish soup and salad,
main menu...",4
"We went to this restaurant, for the second time, during our last evening celebrations in Paris. We had enjoyed their Traditional French cooking very much....",5
"I've had Chinese ravioli in many different cities around the world. However, the raviolis at this restaurant were second to none. The locals must feel the...",5
"Already a taste of scheming in the reviews, select the one star reviews then compare with the 5 star reviews !!  These are mostly written by a traveler who...",1
"EXPENSIVE...!!!  (and not worth it).

I wanted to come here because I read it was artsy, and a place Simone de Beauvoir used to hang out. I was interested...",2
Bad service. Expensive. Food is just okay. Not worth the time or money. You're better off going somewhere else.,1
"Very good sandwich, with veal and lamb. Bread was very good. We got a couple of sodas, and shared the sandwich and fries.",4
Went in looking for something cheap with. Decent food. Paid with card. Asked for a glass of water and the woman brought a bottle. She didn't speak any...,2
"After a day of travel, my family and I were ready to eat! We walked by this Greek Restaurant, and it reminded me of the Greek Deli we lived above in...",5
Wife and I were wandering the streets in desperate need for food and a drink. We were completely overwhelmed with options and every bar and restaurant were...,4
Our party of 6 dined upstairs. I had the steak & frites and it was good. I also tried the duck confit that a coworker had ordered and it was delicious. Wine...,4
Super nice and good little restaurant for lunch! Friendly & funny staff. We had a bavette à l'échalote and a beef tartare: both fresh and excellent. €15/16€...,5
"This was the nicest place we went to in Paris. Amazing service, friendly owners, great food. I highly recommend this restaurant to anyone on the east side...",5
"The food was great, the atmosphere was right and i'll most likely be back before my flight back to New York",5
"Stayed in the Latin Q this time round and wanted to just venture out to see what was good. I have a for sure way of knowing if a restaurant is good, by the...",5
Amazing food & service. Large portions and food was out of this world. I was skeptical going to an Italian restaurant in Paris but this was the best meal of...,5
"I'm not going to lie- there was no way I was going to eat any weird food in Paris. No fine dining, no escargot, nothing unidentifiable- blechhhh! So, when I...",3
Randomly came across this place on our walk to Notre Dame. We just needed a quick bite and sat outside as it was busy so we assumed it would be good.  I got...,1
"It's been a mixed experience and not at all what we expected. Internet was a bit slow so I did not see the Yelp reviews, which surely would have steered me...",1
"Restaurant was recommended by local friends. Service was excellent, food was even better.

Place was clean and neat. A bit hot, however Paris was under a...",5
"Although the chefs are talented at this restaurant, the service is disorganized and comically inept, and the attitude of the management arrogant beyond...",1
It's a gem. It's the experience we were looking for. The chef is not fooling around. The wine-ditto. Not easy to find. Nutz. So good.,5
"American Tourist here.  

Solid steak, price actually includes a side which was a nice surprise.  

In terms of upscale steakhouses this place lands...",3
"We started our night at the speakeasy that is conjoined with the place and had bad to awful service. The restaurant is worse. 

We came around 10:30 pm and...",2
Coming from America I have a certain expectation for what a steakhouse should serve and that's not what The Beef Club is about.  The Beef Club is different....,2
We we're lucky enough to have been staying at the hotel next door to this place. My husband and I left the kids in our room and went out to an adults only...,5
"Hard to describe... Its like going home and asking mom what's for dinner, but your mom is a one star Michelin chef that changes dinner menus weekly. We...",5
Stumbled on this place based on Yelp review and wow what a gem! This was the exact dining experience I had hoped for when coming to Paris. A simple yet...,5
Had a phenomenal experience with our group of 8 for dinner.  Our hotel was just down the street and we walked there for dinner. It was extremely hot that...,5
The food was delicious. The staff did assist us as we were not well versed in French. The poulet was moist and delicious and the cheese plate was excellent...,5
"To be honest I didn't find this place friendly to foreigners. The people do is inside were looking happy, we just grabbed the drink yet even that didn't...",3
Delicious! We loved and enjoyed every bite! It was walking distance from our hotel and was recommend by the receptionist at our hotel.  The service was...,5
"We were searching for a charming local bistro filled w locals and good food, and this more than delivered!",5
I come here every time I'm in Paris. Everything is so fresh and the dishes are often very imaginative. Very reasonably priced too. Don't miss the desserts!,5
We stumbled on this great little spot during our first day in Paris. It was the best little accident. We happened to be the second customers in this brand...,5
Amazing establishment. Great service and great food. We are there on their first day of operation. Highly recommended. Beef entree was delicious!,5
"This was a surprisingly yummy spot to eat about a 3 minute walk from our hotel. Cedric was our server and he was nice and funny.

I got the foie gras bloc...",4
"I savored my tea and yogurt. The rest of the family enjoyed a breakfast with croissants, pain au chocolat, cafe au lait, and omelette.",5
Le Petit Broc is a very traditional Parisian neighborhood Bistrot. The decor reminds me of Paris in the 1960s. You might expect Belmondo and Jean Seberg to...,4
Great food. Delicious flavors. The lemon garlic chicken wings are delicious. I ordered the mezze for 2 and the portion sizes were very generous. The owner...,5
After 2 weeks of traveling my wife and I were getting food fatigue.  We wanted to eat something lighter and not spend a whole lot of money. After looking on...,4
What a lovely little restaurant right in the middle of the St. Germain to près Area of Paris. This 30 seat restaurants was completely packed the whole time...,5
Solid four star food and service. Dropped in for late lunch and iced into set menu for 16€. What ordered was so buttery creamy and so yummy. The ham...,4
Yes as an American in Paris sometimes you just need a good burger and a happy host who doesn't look down on you for very poor French!  What a great meal and...,5
Love this place! Food is delicious... wine recommendation was spot on.... service was excellent... and they speak English/ bonus! Highly recommend!!!!!,5
"not very well know but a great place to taste bottled beers!!
Large choice and a great quality


 taste also the cocktails


 Good atmosphere so get in with...",5
"Our first meal in Paris! :')

We were hungry around 9 and luckily it was walking distance from our Airbnb. We ordered a seafood pasta and a salad to share...",4
"Pasta, pasta and your regular dishes.   All home made pasta from back wheat to rise pasta.",5
"Okay after reading all the fantastic reviews I came and gave this place a try, but sadly I was SORELY disappointed. You are known for pasta so I expect your...",1
"The food here is outstanding. Starter was hummus with pita and challah. My meal was Israeli Shakchouka, eggs in tomatoes with feta. Out of this world....",5
"This is a great restaurant unfortunately one of the sous chefs, Tristan Mirotes, is a sexual predator who harasses women which reflects poorly on the...",1
"I am an American who has worked for 10 years for a French Bank.   I have been to Paris many times and know how great the food is here.   

One thing that I...",5
"As the name says ""one upon a goose in the south west"" it's a restaurant that focuses on South West French cooking. Their speciality is foie gras and a...",5
"You're in for a treat if you like duck. Plenty of versions of foie gras from traditional half-cooked (mi-cuit) to raw (!!), great GREAT duck breast (magret)...",5
"The cafe was a great place for lunch. The line was pretty long but well worth the wait. 

We got the set menu for lunch. It came with an entree, dessert, &...",5
"I'd recommend this cafe only for its location, especially the exterior cafe seatings with the view on the garden in nice weather to the petit palais. There...",3
"You don't have to get a tea or Madeleine to sit in this, one of the best and least well-known gardens in Paris (don't tell anyone, shhhh!), but if you do,...",4
Les marcheurs de planete is an amazing place. All the wines are handpicked by the managers who will be very happy to guide you through the menu and help...,5
"This is a quirky space and a charming experience. I found the cafe visited by jazz musicians, louche boys reading books at the bar, young parents with...",4
Simply amazing experience- reservations recommended even if its an early dinner. We had the special. Thin sliced pork with butternut squash. There were...,5
"I was craving some Vietnamese food during my 3 week stay in Paris and found this unassuming place near my airbnb.

The owner/cook is super nice and works...",5
"Friendly service and delicious food. We ordered the fried pork spring roll (nem), fried prawn ravioli, bo bun and beef pho. 
The bo bun was outstanding. The...",5
"Love this place! It's a slice of home away from home. The owner is friendly, the place is cozy and unpretentious, the prices are reasonable, and the service...",5
"An awesome find in Paris! Was not expecting such a cute, homey feeling Korean restaurant in the area. I was tired of eating French cuisine and wanted...",5
"Great little find while exploring new neighborhood. Pork belly was moist, thick and fatty - perfect! 

Really enjoyed the lunch special deal perfect for...",5
"I've had better elsewhere and I wouldn't come out of my way for this place, but this is as good as it gets for Paris.  Real Korean people in the kitchen, as...",4
"This place is simply the definition of perfection - a fantastic first dinner for our first night at Marseille. The food is beyond amazing, especially the...",5
"I ordered seafoods spaghetti, I really don't like the sauce with the spaghetti. It has a really strong of fish soup sauce taste  and  seafoods are cold....",2
"A little disappointed with our experience here. It started off great with being seated, given menus and our drinks order being taken very quickly....",2
"The cute restaurant spills out onto the streets to offer a unique spin to Japanese food. 
I ordered takoyaki set, which came with today's soup, rice ball,...",4
"An amazing simple Italian restaurant with such a cool vibe going on , we're coming back especially for",5
Had a wonderful swordfish carpaccio.  This was followed by a homemade pappardelle with a spicy tomato and cheese. Comfort food supreme!  Finished with a...,5
Great Italian food away from the tourist area. We had no reservation but arrived early and the owner/manager was kind and jovial. Our server was very...,4
Surprised to find a good Mexican restaurant on avenue Baille in Marseille. The food is slightly altered to meet local French tastes but the pork and chicken...,4
"Another Tunisian restaurant, another jewel in the middle of Marseille. You get your money's worth. You can order couscous with different types of meat and...",5
"Our favorite restaurant in Marseille, where we have lived for the past 4 months. Great food, affordable prices, super nice wait staff (who I say look like...",5
Wonderful food and extremely friendly staff! I ordered the couscous with fish and one of the four waiters helping me showed me exactly how to eat it. The...,5
"I wanted to like this place, I really did. Unfortunately we were left with a disappointing end to our stay in Marseille.

I understand good food takes time,...",2
"Wow, probably the best pizza I've ever had. Not sure exactly which one we got but it was sweet like maybe they put honey on it but it was amazing. The pasta...",5
"I had a late night dinner for one last night and I'm glad I went!  First be aware Reservations are  needed as they were turning people away. I had a a soup,...",5
"This was the worst service and food we've had on our vacation in southern France so far. 

After ordering Fillet de Boeuf, medium, we waited 45 minutes....",1
"A few of the workers here are ok. They tried!! The old guy who brought out the food was very rude, because we didn't get it straight with whose is whose....",2
We had a most delicious and pleasant dining experience in a beautiful setting.   Do not miss the opportunity to dine here when you're in Marseilles.,5
"Amazing food, huge portions.  We just went and very happy we did.  Being very hungry after returning to Marseille from a day of site seeing in nimes....",5
I absolutely loved this place. The food was excellent and really gave us a taste of Provence at a decent price. The service was great. The atmosphere was...,5
"Very busy restaurant with a nice outdoor seating but, unfortunately, offering rather mediocre cuisine. Our warm goat cheese on a toast with some greens on...",2
"A real taste of Provence
If you want an atmosphere of calm with a warm welcome and excellent food then you must visit LRP. The decor is traditional and...",5
Came here to try something different while visiting France. Had the Ceviche to start which tastes great and citrusy. Then we shared the beef and carnitas...,5
"Great tacos, great servce and atmosphere! What's not so great is the costs. We had 3 taco's each and a couple of beers and that was 32 Euro's! Coming from...",3
"Found this great bar/eatery because it was close to my hotel and the reviews sounded good. There was a party the night I went there, but both the waiter and...",5
Had an absolute blast here. We were staying at a nearby airbnb and stumbled upon this bar.. pretty sure we were the only two non-locals in here since...,5
Great Italian restaurant at the heart of Marseille. Food is really good and affordable. Its usually full of locals and few tourists. Should consider booking...,5
"Just off the main Harbor tourist street with all of the tourist dining spots. 

Great Marseille style wood fired pizza. Very nice seafood menu items. I...",4
"Terrible service, they basically refused to serve us. We waited for a long time until we ended up leaving, and still had to hear a snarky comment from the...",1
"Great outdoor seating on the water. Stopped in for a quick lunch and it was cute but casual. Service was great, and food was delicious. Highly recommend the...",5
"I went to O'Tacos because I had few options at the time and I wanted to discover what a French ""Tacos"" was like.  If you have ever eaten at a real Mexican...",1
"We stayed at the Hotel Petit Nice Passedat, but the reservations book up months in advance there. I didn't realize it was such a big deal, but they only...",5
"I loved this place! Originally, I found this restaurant on TripAdvisor and made it my mission to eat here. There are so many great reasons to come to this...",5
Service was great. The owner couple was full of passion and energy. They pretty much chat with every table. The lunch special at 16 euro for three courses...,4
O-pho was O-K. What were we supposed to do when we were STARVING but were in that twilight zone between lunch and dinner? We didn't feel like a pizza or...,3
"Delicious stop, loved the dumplings and egg rolls. And, the pho...yum! Noodles and spicy shrimp hit the spot. Very well prices for the amount, quality and...",5
The food was absolutely awful. Worst Pho I've ever had! Worse than what you get in a mall food court!!!,1
"I love this restaurant.  As a first-time visitor to Marseille, we asked our hotel concierge for a casual but elegant place to dine in the city, and we were...",5
"La Villa

77+

La Villa

4.3

(156)

Seafood Restaurant

OVERVIEW

REVIEWS

PHOTOS

1 of 3

CALL

DIRECTIONS

WEBSITE

Late-night food · Quiet · Great...",1
"Good service and food that hit the spot. Between three, we shared the couscous méchou, couscous merguez, salade souk, and a small carafe of red wine. 

The...",4
"I had read a nice review about this place online, but I was terribly disappointed, especially given the high prices. My tagine was mushy and bland. Barely...",1
"Well it started off with me ordering ""a glass"" of white wine. It was bitter and undrinkable--I noticed they brought a small pitcher but thought maybe that...",2
Very much mediocre if not super market level sushi.  The only reason why i gave another star is for the French bearded (Legionnaire dude) server who runs...,2
"Good pizza! We had anchovy and cheese pizzas, and both were so simple but oh so delicious. The shrimp pasta not so much. Also had fantastic tarte pomme with...",4
"MUST try - steak that is aged and cooked so well - it actually melts in your mouth. Recommended only if you like medium rare. If you're lucky, you can see a...",5
I came last year with my uncle and the place is exactly the same even the staff. Very intimate and close. AMAZING Pizza and the eggplant is a must! I don't...,5
"We only ordered refreshments but what stood out about this place was the service. Unlike many French restaurants/bars, the wait staff was very nice and...",5
"Secret classic of Marseille, a place for all, to drink to remember or to forget. Nothing really out of the ordinary except that here you feel like you...",5
So sad that my memory of this beautiful town is ruined with our experience here. We were a larger party that split into two tables. Two different servers...,1
The service in this place SUCKS!!!  The food is almost passable but nothing great. Tourist trap for sure. STAY AWAY!!!,1
"Racist.

It's a great place if you're not visibly black. I waited at a table on a beautiful sunny day for about 30 minutes as was completely ignored. Every...",1
"We had some high-quality, amazing crepes at Ambassade de Bretagne! We were unfamiliar with what food from the area of Brittany would entail, but let me tell...",4
The worst Service I have ever seen. Good luck getting your food on time or pleasantries from the server. I would Never come here again.,1
"Hi hello my friend and I went here to get a couple drinks around 18h00.
We walked in, we're looked at by a server, but not helped or seated until we...",1
